../../../pdielec -processors 4 -matrix ptfe -sigma 5 -method maxwell -method bruggeman -method ap -vf 0.1 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 1 1 -csv command1.csv -program castep phonon -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   4,   72.78,         3.270822,               13821.185856,  1759.7680,     5.0
   9,  125.47,         0.660838,                2792.436864,   355.5441,     5.0
  10,  165.35,         0.491886,                2078.514665,   264.6447,     5.0
  12,  192.57,         4.161272,               17583.871092,  2238.8480,     5.0
  15,  216.39,         3.575811,               15109.948965,  1923.8585,     5.0
  18,  351.83,         0.084264,                 356.063887,    45.3355,     5.0
  19,  477.98,         0.138921,                 587.026318,    74.7425,     5.0
  21,  525.22,         1.694454,                7160.085286,   911.6504,     5.0
  22,  537.80,         2.536920,               10720.008260,  1364.9138,     5.0
  25,  613.07,         5.220473,               22059.632508,  2808.7196,     5.0
  27,  712.12,        17.377016,               73428.319828,  9349.1841,     5.0
  29, 1114.61,        10.747118,               45413.023835,  5782.1658,     5.0
  31, 1349.02,        28.536784,              120585.033751, 15353.3633,     5.0
  33, 1417.60,        26.936448,              113822.655953, 14492.3507,     5.0
,,,,,,cm-1,thz,maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),bruggeman_needle[0 0 1]_real_dielectric(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),bruggeman_plate(1 0 0)_real_dielectric(vf=0.1),ap_noshape[0 0 1]_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),bruggeman_plate(1 0 0)_imag_dielectric(vf=0.1),ap_noshape[0 0 1]_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),bruggeman_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1),ap_noshape[0 0 1]_absorption_coefficent_cm-1(vf=0.1)
,,,,,,    4.400000,    0.131909,          0.00166935,          2.24118926,          0.00022757,          0.00182514
,,,,,,    4.600000,    0.137905,          0.00182506,          2.24120784,          0.00023798,          0.00199537
,,,,,,    4.800000,    0.143900,          0.00198777,          2.24122726,          0.00024840,          0.00217327
,,,,,,    5.000000,    0.149896,          0.00215750,          2.24124751,          0.00025883,          0.00235884
,,,,,,    5.200000,    0.155892,          0.00233427,          2.24126859,          0.00026926,          0.00255210
,,,,,,    5.400000,    0.161888,          0.00251808,          2.24129051,          0.00027971,          0.00275307
,,,,,,    5.600000,    0.167884,          0.00270896,          2.24131326,          0.00029017,          0.00296175
,,,,,,    5.800000,    0.173880,          0.00290690,          2.24133685,          0.00030063,          0.00317818
,,,,,,    6.000000,    0.179875,          0.00311194,          2.24136127,          0.00031111,          0.00340235
,,,,,,    6.200000,    0.185871,          0.00332408,          2.24138653,          0.00032160,          0.00363428
,,,,,,    6.400000,    0.191867,          0.00354334,          2.24141263,          0.00033211,          0.00387400
,,,,,,    6.600000,    0.197863,          0.00376973,          2.24143957,          0.00034262,          0.00412152
,,,,,,    6.800000,    0.203859,          0.00400328,          2.24146734,          0.00035315,          0.00437686
,,,,,,    7.000000,    0.209855,          0.00424399,          2.24149596,          0.00036369,          0.00464004
,,,,,,    7.200000,    0.215851,          0.00449189,          2.24152542,          0.00037424,          0.00491107
,,,,,,    7.400000,    0.221846,          0.00474699,          2.24155573,          0.00038481,          0.00518998
,,,,,,    7.600000,    0.227842,          0.00500931,          2.24158687,          0.00039539,          0.00547678
,,,,,,    7.800000,    0.233838,          0.00527888,          2.24161887,          0.00040599,          0.00577151
,,,,,,    8.000000,    0.239834,          0.00555571,          2.24165171,          0.00041660,          0.00607417
,,,,,,    8.200000,    0.245830,          0.00583982,          2.24168539,          0.00042722,          0.00638479
,,,,,,    8.400000,    0.251826,          0.00613123,          2.24171993,          0.00043787,          0.00670340
,,,,,,    8.600000,    0.257822,          0.00642997,          2.24175532,          0.00044853,          0.00703001
,,,,,,    8.800000,    0.263817,          0.00673605,          2.24179155,          0.00045920,          0.00736466
,,,,,,    9.000000,    0.269813,          0.00704951,          2.24182865,          0.00046989,          0.00770737
,,,,,,    9.200000,    0.275809,          0.00737035,          2.24186659,          0.00048060,          0.00805815
,,,,,,    9.400000,    0.281805,          0.00769861,          2.24190539,          0.00049133,          0.00841704
,,,,,,    9.600000,    0.287801,          0.00803431,          2.24194505,          0.00050208,          0.00878407
,,,,,,    9.800000,    0.293797,          0.00837747,          2.24198557,          0.00051285,          0.00915926
,,,,,,   10.000000,    0.299792,          0.00872813,          2.24202695,          0.00052363,          0.00954264
,,,,,,   10.200000,    0.305788,          0.00908630,          2.24206919,          0.00053443,          0.00993423
,,,,,,   10.400000,    0.311784,          0.00945201,          2.24211229,          0.00054526,          0.01033407
,,,,,,   10.600000,    0.317780,          0.00982530,          2.24215626,          0.00055610,          0.01074219
,,,,,,   10.800000,    0.323776,          0.01020618,          2.24220109,          0.00056697,          0.01115862
,,,,,,   11.000000,    0.329772,          0.01059469,          2.24224680,          0.00057786,          0.01158338
,,,,,,   11.200000,    0.335768,          0.01099085,          2.24229337,          0.00058877,          0.01201651
,,,,,,   11.400000,    0.341763,          0.01139470,          2.24234081,          0.00059970,          0.01245805
,,,,,,   11.600000,    0.347759,          0.01180626,          2.24238913,          0.00061065,          0.01290802
,,,,,,   11.800000,    0.353755,          0.01222557,          2.24243833,          0.00062163,          0.01336646
,,,,,,   12.000000,    0.359751,          0.01265266,          2.24248840,          0.00063263,          0.01383340
,,,,,,   12.200000,    0.365747,          0.01308756,          2.24253935,          0.00064365,          0.01430888
,,,,,,   12.400000,    0.371743,          0.01353030,          2.24259118,          0.00065470,          0.01479294
,,,,,,   12.600000,    0.377738,          0.01398091,          2.24264389,          0.00066578,          0.01528561
,,,,,,   12.800000,    0.383734,          0.01443944,          2.24269749,          0.00067688,          0.01578692
,,,,,,   13.000000,    0.389730,          0.01490591,          2.24275198,          0.00068800,          0.01629692
,,,,,,   13.200000,    0.395726,          0.01538036,          2.24280735,          0.00069915,          0.01681565
,,,,,,   13.400000,    0.401722,          0.01586283,          2.24286362,          0.00071033,          0.01734314
,,,,,,   13.600000,    0.407718,          0.01635335,          2.24292078,          0.00072154,          0.01787944
,,,,,,   13.800000,    0.413714,          0.01685196,          2.24297883,          0.00073277,          0.01842458
,,,,,,   14.000000,    0.419709,          0.01735870,          2.24303779,          0.00074403,          0.01897861
,,,,,,   14.200000,    0.425705,          0.01787361,          2.24309764,          0.00075532,          0.01954157
,,,,,,   14.400000,    0.431701,          0.01839672,          2.24315840,          0.00076664,          0.02011350
,,,,,,   14.600000,    0.437697,          0.01892808,          2.24322006,          0.00077799,          0.02069445
,,,,,,   14.800000,    0.443693,          0.01946773,          2.24328262,          0.00078937,          0.02128446
,,,,,,   15.000000,    0.449689,          0.02001571,          2.24334610,          0.00080078,          0.02188358
,,,,,,   15.200000,    0.455685,          0.02057206,          2.24341049,          0.00081222,          0.02249185
,,,,,,   15.400000,    0.461680,          0.02113683,          2.24347579,          0.00082369,          0.02310932
,,,,,,   15.600000,    0.467676,          0.02171006,          2.24354201,          0.00083519,          0.02373604
,,,,,,   15.800000,    0.473672,          0.02229179,          2.24360915,          0.00084673,          0.02437205
,,,,,,   16.000000,    0.479668,          0.02288207,          2.24367721,          0.00085830,          0.02501742
,,,,,,   16.200000,    0.485664,          0.02348094,          2.24374620,          0.00086990,          0.02567218
,,,,,,   16.400000,    0.491660,          0.02408845,          2.24381612,          0.00088154,          0.02633638
,,,,,,   16.600000,    0.497655,          0.02470466,          2.24388696,          0.00089321,          0.02701009
,,,,,,   16.800000,    0.503651,          0.02532960,          2.24395874,          0.00090492,          0.02769335
,,,,,,   17.000000,    0.509647,          0.02596333,          2.24403145,          0.00091666,          0.02838622
,,,,,,   17.200000,    0.515643,          0.02660590,          2.24410510,          0.00092844,          0.02908875
,,,,,,   17.400000,    0.521639,          0.02725735,          2.24417970,          0.00094026,          0.02980100
,,,,,,   17.600000,    0.527635,          0.02791774,          2.24425523,          0.00095211,          0.03052302
,,,,,,   17.800000,    0.533631,          0.02858713,          2.24433172,          0.00096400,          0.03125487
,,,,,,   18.000000,    0.539626,          0.02926556,          2.24440915,          0.00097593,          0.03199662
,,,,,,   18.200000,    0.545622,          0.02995309,          2.24448754,          0.00098790,          0.03274831
,,,,,,   18.400000,    0.551618,          0.03064978,          2.24456689,          0.00099991,          0.03351001
,,,,,,   18.600000,    0.557614,          0.03135567,          2.24464720,          0.00101195,          0.03428177
,,,,,,   18.800000,    0.563610,          0.03207083,          2.24472846,          0.00102404,          0.03506367
,,,,,,   19.000000,    0.569606,          0.03279532,          2.24481070,          0.00103617,          0.03585577
,,,,,,   19.200000,    0.575602,          0.03352919,          2.24489390,          0.00104834,          0.03665812
,,,,,,   19.400000,    0.581597,          0.03427250,          2.24497808,          0.00106055,          0.03747080
,,,,,,   19.600000,    0.587593,          0.03502531,          2.24506324,          0.00107281,          0.03829387
,,,,,,   19.800000,    0.593589,          0.03578769,          2.24514937,          0.00108511,          0.03912739
,,,,,,   20.000000,    0.599585,          0.03655969,          2.24523649,          0.00109745,          0.03997144
,,,,,,   20.200000,    0.605581,          0.03734139,          2.24532459,          0.00110984,          0.04082608
,,,,,,   20.400000,    0.611577,          0.03813283,          2.24541369,          0.00112228,          0.04169138
,,,,,,   20.600000,    0.617572,          0.03893410,          2.24550377,          0.00113476,          0.04256742
,,,,,,   20.800000,    0.623568,          0.03974525,          2.24559486,          0.00114728,          0.04345426
,,,,,,   21.000000,    0.629564,          0.04056635,          2.24568695,          0.00115986,          0.04435199
,,,,,,   21.200000,    0.635560,          0.04139747,          2.24578004,          0.00117248,          0.04526067
,,,,,,   21.400000,    0.641556,          0.04223867,          2.24587414,          0.00118515,          0.04618038
,,,,,,   21.600000,    0.647552,          0.04309004,          2.24596926,          0.00119787,          0.04711120
,,,,,,   21.800000,    0.653548,          0.04395164,          2.24606539,          0.00121063,          0.04805320
,,,,,,   22.000000,    0.659543,          0.04482354,          2.24616254,          0.00122345,          0.04900646
,,,,,,   22.200000,    0.665539,          0.04570581,          2.24626072,          0.00123632,          0.04997107
,,,,,,   22.400000,    0.671535,          0.04659853,          2.24635992,          0.00124924,          0.05094710
,,,,,,   22.600000,    0.677531,          0.04750178,          2.24646016,          0.00126222,          0.05193464
,,,,,,   22.800000,    0.683527,          0.04841563,          2.24656143,          0.00127524,          0.05293376
,,,,,,   23.000000,    0.689523,          0.04934016,          2.24666375,          0.00128832,          0.05394457
,,,,,,   23.200000,    0.695519,          0.05027544,          2.24676711,          0.00130146,          0.05496713
,,,,,,   23.400000,    0.701514,          0.05122156,          2.24687153,          0.00131465,          0.05600155
,,,,,,   23.600000,    0.707510,          0.05217861,          2.24697699,          0.00132789,          0.05704790
,,,,,,   23.800000,    0.713506,          0.05314665,          2.24708352,          0.00134119,          0.05810628
,,,,,,   24.000000,    0.719502,          0.05412578,          2.24719111,          0.00135455,          0.05917678
,,,,,,   24.200000,    0.725498,          0.05511607,          2.24729977,          0.00136797,          0.06025949
,,,,,,   24.400000,    0.731494,          0.05611762,          2.24740950,          0.00138144,          0.06135451
,,,,,,   24.600000,    0.737489,          0.05713052,          2.24752030,          0.00139498,          0.06246192
,,,,,,   24.800000,    0.743485,          0.05815484,          2.24763219,          0.00140857,          0.06358184
,,,,,,   25.000000,    0.749481,          0.05919069,          2.24774517,          0.00142223,          0.06471435
,,,,,,   25.200000,    0.755477,          0.06023814,          2.24785924,          0.00143595,          0.06585955
,,,,,,   25.400000,    0.761473,          0.06129730,          2.24797440,          0.00144973,          0.06701755
,,,,,,   25.600000,    0.767469,          0.06236826,          2.24809067,          0.00146357,          0.06818845
,,,,,,   25.800000,    0.773465,          0.06345111,          2.24820804,          0.00147748,          0.06937236
,,,,,,   26.000000,    0.779460,          0.06454595,          2.24832653,          0.00149145,          0.07056936
,,,,,,   26.200000,    0.785456,          0.06565288,          2.24844613,          0.00150549,          0.07177959
,,,,,,   26.400000,    0.791452,          0.06677199,          2.24856685,          0.00151959,          0.07300314
,,,,,,   26.600000,    0.797448,          0.06790339,          2.24868870,          0.00153376,          0.07424012
,,,,,,   26.800000,    0.803444,          0.06904717,          2.24881169,          0.00154800,          0.07549064
,,,,,,   27.000000,    0.809440,          0.07020345,          2.24893581,          0.00156231,          0.07675482
,,,,,,   27.200000,    0.815435,          0.07137233,          2.24906108,          0.00157668,          0.07803278
,,,,,,   27.400000,    0.821431,          0.07255391,          2.24918749,          0.00159113,          0.07932463
,,,,,,   27.600000,    0.827427,          0.07374830,          2.24931506,          0.00160565,          0.08063048
,,,,,,   27.800000,    0.833423,          0.07495562,          2.24944380,          0.00162024,          0.08195046
,,,,,,   28.000000,    0.839419,          0.07617596,          2.24957370,          0.00163491,          0.08328469
,,,,,,   28.200000,    0.845415,          0.07740946,          2.24970477,          0.00164965,          0.08463329
,,,,,,   28.400000,    0.851411,          0.07865621,          2.24983701,          0.00166446,          0.08599639
,,,,,,   28.600000,    0.857406,          0.07991634,          2.24997045,          0.00167935,          0.08737411
,,,,,,   28.800000,    0.863402,          0.08118996,          2.25010507,          0.00169432,          0.08876659
,,,,,,   29.000000,    0.869398,          0.08247719,          2.25024089,          0.00170936,          0.09017395
,,,,,,   29.200000,    0.875394,          0.08377816,          2.25037791,          0.00172448,          0.09159633
,,,,,,   29.400000,    0.881390,          0.08509299,          2.25051615,          0.00173968,          0.09303385
,,,,,,   29.600000,    0.887386,          0.08642180,          2.25065559,          0.00175497,          0.09448667
,,,,,,   29.800000,    0.893382,          0.08776472,          2.25079626,          0.00177033,          0.09595491
,,,,,,   30.000000,    0.899377,          0.08912188,          2.25093816,          0.00178578,          0.09743871
,,,,,,   30.200000,    0.905373,          0.09049340,          2.25108129,          0.00180131,          0.09893823
,,,,,,   30.400000,    0.911369,          0.09187943,          2.25122567,          0.00181693,          0.10045359
,,,,,,   30.600000,    0.917365,          0.09328008,          2.25137129,          0.00183263,          0.10198496
,,,,,,   30.800000,    0.923361,          0.09469551,          2.25151817,          0.00184841,          0.10353247
,,,,,,   31.000000,    0.929357,          0.09612584,          2.25166630,          0.00186429,          0.10509629
,,,,,,   31.200000,    0.935352,          0.09757122,          2.25181571,          0.00188025,          0.10667655
,,,,,,   31.400000,    0.941348,          0.09903179,          2.25196640,          0.00189631,          0.10827342
,,,,,,   31.600000,    0.947344,          0.10050770,          2.25211837,          0.00191245,          0.10988706
,,,,,,   31.800000,    0.953340,          0.10199908,          2.25227162,          0.00192869,          0.11151762
,,,,,,   32.000000,    0.959336,          0.10350609,          2.25242618,          0.00194502,          0.11316526
,,,,,,   32.200000,    0.965332,          0.10502888,          2.25258204,          0.00196145,          0.11483016
,,,,,,   32.400000,    0.971328,          0.10656760,          2.25273922,          0.00197797,          0.11651247
,,,,,,   32.600000,    0.977323,          0.10812241,          2.25289771,          0.00199458,          0.11821237
,,,,,,   32.800000,    0.983319,          0.10969346,          2.25305754,          0.00201130,          0.11993003
,,,,,,   33.000000,    0.989315,          0.11128091,          2.25321870,          0.00202811,          0.12166562
,,,,,,   33.200000,    0.995311,          0.11288493,          2.25338120,          0.00204502,          0.12341933
,,,,,,   33.400000,    1.001307,          0.11450567,          2.25354506,          0.00206204,          0.12519132
,,,,,,   33.600000,    1.007303,          0.11614331,          2.25371027,          0.00207916,          0.12698178
,,,,,,   33.800000,    1.013299,          0.11779801,          2.25387686,          0.00209638,          0.12879090
,,,,,,   34.000000,    1.019294,          0.11946995,          2.25404482,          0.00211370,          0.13061886
,,,,,,   34.200000,    1.025290,          0.12115930,          2.25421417,          0.00213114,          0.13246586
,,,,,,   34.400000,    1.031286,          0.12286623,          2.25438491,          0.00214868,          0.13433209
,,,,,,   34.600000,    1.037282,          0.12459093,          2.25455705,          0.00216633,          0.13621774
,,,,,,   34.800000,    1.043278,          0.12633358,          2.25473060,          0.00218409,          0.13812301
,,,,,,   35.000000,    1.049274,          0.12809436,          2.25490557,          0.00220196,          0.14004810
,,,,,,   35.200000,    1.055269,          0.12987346,          2.25508197,          0.00221994,          0.14199323
,,,,,,   35.400000,    1.061265,          0.13167107,          2.25525981,          0.00223804,          0.14395859
,,,,,,   35.600000,    1.067261,          0.13348738,          2.25543909,          0.00225626,          0.14594440
,,,,,,   35.800000,    1.073257,          0.13532259,          2.25561984,          0.00227459,          0.14795087
,,,,,,   36.000000,    1.079253,          0.13717690,          2.25580204,          0.00229304,          0.14997822
,,,,,,   36.200000,    1.085249,          0.13905051,          2.25598572,          0.00231161,          0.15202668
,,,,,,   36.400000,    1.091245,          0.14094363,          2.25617089,          0.00233031,          0.15409646
,,,,,,   36.600000,    1.097240,          0.14285645,          2.25635755,          0.00234912,          0.15618779
,,,,,,   36.800000,    1.103236,          0.14478920,          2.25654571,          0.00236806,          0.15830090
,,,,,,   37.000000,    1.109232,          0.14674209,          2.25673539,          0.00238713,          0.16043603
,,,,,,   37.200000,    1.115228,          0.14871534,          2.25692659,          0.00240633,          0.16259342
,,,,,,   37.400000,    1.121224,          0.15070916,          2.25711932,          0.00242565,          0.16477331
,,,,,,   37.600000,    1.127220,          0.15272378,          2.25731360,          0.00244511,          0.16697593
,,,,,,   37.800000,    1.133215,          0.15475943,          2.25750943,          0.00246470,          0.16920155
,,,,,,   38.000000,    1.139211,          0.15681635,          2.25770683,          0.00248442,          0.17145041
,,,,,,   38.200000,    1.145207,          0.15889475,          2.25790581,          0.00250428,          0.17372278
,,,,,,   38.400000,    1.151203,          0.16099490,          2.25810637,          0.00252427,          0.17601891
,,,,,,   38.600000,    1.157199,          0.16311701,          2.25830853,          0.00254441,          0.17833906
,,,,,,   38.800000,    1.163195,          0.16526135,          2.25851230,          0.00256468,          0.18068351
,,,,,,   39.000000,    1.169191,          0.16742816,          2.25871769,          0.00258510,          0.18305252
,,,,,,   39.200000,    1.175186,          0.16961770,          2.25892472,          0.00260567,          0.18544639
,,,,,,   39.400000,    1.181182,          0.17183022,          2.25913338,          0.00262638,          0.18786538
,,,,,,   39.600000,    1.187178,          0.17406598,          2.25934370,          0.00264724,          0.19030978
,,,,,,   39.800000,    1.193174,          0.17632525,          2.25955569,          0.00266825,          0.19277988
,,,,,,   40.000000,    1.199170,          0.17860830,          2.25976935,          0.00268941,          0.19527599
,,,,,,   40.200000,    1.205166,          0.18091540,          2.25998471,          0.00271072,          0.19779839
,,,,,,   40.400000,    1.211162,          0.18324684,          2.26020177,          0.00273220,          0.20034739
,,,,,,   40.600000,    1.217157,          0.18560289,          2.26042055,          0.00275383,          0.20292331
,,,,,,   40.800000,    1.223153,          0.18798384,          2.26064105,          0.00277562,          0.20552645
,,,,,,   41.000000,    1.229149,          0.19038998,          2.26086330,          0.00279757,          0.20815714
,,,,,,   41.200000,    1.235145,          0.19282162,          2.26108730,          0.00281968,          0.21081569
,,,,,,   41.400000,    1.241141,          0.19527904,          2.26131306,          0.00284197,          0.21350244
,,,,,,   41.600000,    1.247137,          0.19776256,          2.26154061,          0.00286442,          0.21621772
,,,,,,   41.800000,    1.253132,          0.20027249,          2.26176995,          0.00288704,          0.21896188
,,,,,,   42.000000,    1.259128,          0.20280914,          2.26200110,          0.00290983,          0.22173525
,,,,,,   42.200000,    1.265124,          0.20537284,          2.26223407,          0.00293280,          0.22453819
,,,,,,   42.400000,    1.271120,          0.20796390,          2.26246887,          0.00295595,          0.22737105
,,,,,,   42.600000,    1.277116,          0.21058267,          2.26270552,          0.00297927,          0.23023420
,,,,,,   42.800000,    1.283112,          0.21322948,          2.26294404,          0.00300278,          0.23312801
,,,,,,   43.000000,    1.289108,          0.21590466,          2.26318443,          0.00302647,          0.23605284
,,,,,,   43.200000,    1.295103,          0.21860858,          2.26342672,          0.00305035,          0.23900909
,,,,,,   43.400000,    1.301099,          0.22134158,          2.26367091,          0.00307442,          0.24199713
,,,,,,   43.600000,    1.307095,          0.22410401,          2.26391703,          0.00309868,          0.24501735
,,,,,,   43.800000,    1.313091,          0.22689626,          2.26416509,          0.00312313,          0.24807017
,,,,,,   44.000000,    1.319087,          0.22971868,          2.26441509,          0.00314778,          0.25115598
,,,,,,   44.200000,    1.325083,          0.23257165,          2.26466707,          0.00317263,          0.25427519
,,,,,,   44.400000,    1.331079,          0.23545557,          2.26492103,          0.00319768,          0.25742824
,,,,,,   44.600000,    1.337074,          0.23837081,          2.26517700,          0.00322294,          0.26061553
,,,,,,   44.800000,    1.343070,          0.24131778,          2.26543498,          0.00324841,          0.26383751
,,,,,,   45.000000,    1.349066,          0.24429688,          2.26569499,          0.00327408,          0.26709461
,,,,,,   45.200000,    1.355062,          0.24730851,          2.26595706,          0.00329997,          0.27038729
,,,,,,   45.400000,    1.361058,          0.25035310,          2.26622119,          0.00332607,          0.27371600
,,,,,,   45.600000,    1.367054,          0.25343107,          2.26648741,          0.00335239,          0.27708121
,,,,,,   45.800000,    1.373049,          0.25654285,          2.26675573,          0.00337894,          0.28048338
,,,,,,   46.000000,    1.379045,          0.25968888,          2.26702617,          0.00340570,          0.28392299
,,,,,,   46.200000,    1.385041,          0.26286960,          2.26729874,          0.00343270,          0.28740054
,,,,,,   46.400000,    1.391037,          0.26608547,          2.26757348,          0.00345993,          0.29091651
,,,,,,   46.600000,    1.397033,          0.26933695,          2.26785038,          0.00348739,          0.29447142
,,,,,,   46.800000,    1.403029,          0.27262451,          2.26812948,          0.00351509,          0.29806577
,,,,,,   47.000000,    1.409025,          0.27594862,          2.26841079,          0.00354303,          0.30170009
,,,,,,   47.200000,    1.415020,          0.27930977,          2.26869434,          0.00357121,          0.30537491
,,,,,,   47.400000,    1.421016,          0.28270846,          2.26898013,          0.00359964,          0.30909076
,,,,,,   47.600000,    1.427012,          0.28614519,          2.26926819,          0.00362832,          0.31284820
,,,,,,   47.800000,    1.433008,          0.28962046,          2.26955854,          0.00365725,          0.31664779
,,,,,,   48.000000,    1.439004,          0.29313481,          2.26985121,          0.00368645,          0.32049009
,,,,,,   48.200000,    1.445000,          0.29668875,          2.27014620,          0.00371590,          0.32437568
,,,,,,   48.400000,    1.450995,          0.30028283,          2.27044354,          0.00374562,          0.32830516
,,,,,,   48.600000,    1.456991,          0.30391760,          2.27074326,          0.00377561,          0.33227912
,,,,,,   48.800000,    1.462987,          0.30759361,          2.27104537,          0.00380587,          0.33629818
,,,,,,   49.000000,    1.468983,          0.31131143,          2.27134990,          0.00383640,          0.34036295
,,,,,,   49.200000,    1.474979,          0.31507164,          2.27165686,          0.00386722,          0.34447406
,,,,,,   49.400000,    1.480975,          0.31887483,          2.27196629,          0.00389832,          0.34863216
,,,,,,   49.600000,    1.486971,          0.32272159,          2.27227819,          0.00392971,          0.35283791
,,,,,,   49.800000,    1.492966,          0.32661255,          2.27259261,          0.00396139,          0.35709196
,,,,,,   50.000000,    1.498962,          0.33054831,          2.27290955,          0.00399337,          0.36139501
,,,,,,   50.200000,    1.504958,          0.33452951,          2.27322904,          0.00402565,          0.36574774
,,,,,,   50.400000,    1.510954,          0.33855680,          2.27355111,          0.00405823,          0.37015085
,,,,,,   50.600000,    1.516950,          0.34263082,          2.27387578,          0.00409112,          0.37460506
,,,,,,   50.800000,    1.522946,          0.34675225,          2.27420307,          0.00412433,          0.37911110
,,,,,,   51.000000,    1.528942,          0.35092177,          2.27453301,          0.00415786,          0.38366972
,,,,,,   51.200000,    1.534937,          0.35514007,          2.27486563,          0.00419171,          0.38828167
,,,,,,   51.400000,    1.540933,          0.35940785,          2.27520095,          0.00422588,          0.39294772
,,,,,,   51.600000,    1.546929,          0.36372584,          2.27553900,          0.00426039,          0.39766866
,,,,,,   51.800000,    1.552925,          0.36809475,          2.27587980,          0.00429524,          0.40244528
,,,,,,   52.000000,    1.558921,          0.37251535,          2.27622338,          0.00433043,          0.40727841
,,,,,,   52.200000,    1.564917,          0.37698839,          2.27656977,          0.00436597,          0.41216887
,,,,,,   52.400000,    1.570912,          0.38151464,          2.27691900,          0.00440187,          0.41711751
,,,,,,   52.600000,    1.576908,          0.38609489,          2.27727108,          0.00443812,          0.42212518
,,,,,,   52.800000,    1.582904,          0.39072994,          2.27762606,          0.00447473,          0.42719278
,,,,,,   53.000000,    1.588900,          0.39542062,          2.27798396,          0.00451172,          0.43232119
,,,,,,   53.200000,    1.594896,          0.40016776,          2.27834481,          0.00454908,          0.43751133
,,,,,,   53.400000,    1.600892,          0.40497220,          2.27870864,          0.00458682,          0.44276412
,,,,,,   53.600000,    1.606888,          0.40983482,          2.27907548,          0.00462495,          0.44808052
,,,,,,   53.800000,    1.612883,          0.41475649,          2.27944537,          0.00466347,          0.45346148
,,,,,,   54.000000,    1.618879,          0.41973813,          2.27981832,          0.00470238,          0.45890800
,,,,,,   54.200000,    1.624875,          0.42478064,          2.28019438,          0.00474171,          0.46442108
,,,,,,   54.400000,    1.630871,          0.42988496,          2.28057357,          0.00478144,          0.47000174
,,,,,,   54.600000,    1.636867,          0.43505205,          2.28095593,          0.00482159,          0.47565102
,,,,,,   54.800000,    1.642863,          0.44028289,          2.28134149,          0.00486216,          0.48137000
,,,,,,   55.000000,    1.648859,          0.44557846,          2.28173029,          0.00490317,          0.48715975
,,,,,,   55.200000,    1.654854,          0.45093977,          2.28212236,          0.00494461,          0.49302138
,,,,,,   55.400000,    1.660850,          0.45636786,          2.28251773,          0.00498650,          0.49895602
,,,,,,   55.600000,    1.666846,          0.46186379,          2.28291644,          0.00502884,          0.50496482
,,,,,,   55.800000,    1.672842,          0.46742862,          2.28331852,          0.00507163,          0.51104896
,,,,,,   56.000000,    1.678838,          0.47306346,          2.28372402,          0.00511489,          0.51720964
,,,,,,   56.200000,    1.684834,          0.47876941,          2.28413296,          0.00515863,          0.52344807
,,,,,,   56.400000,    1.690829,          0.48454763,          2.28454539,          0.00520284,          0.52976552
,,,,,,   56.600000,    1.696825,          0.49039927,          2.28496134,          0.00524754,          0.53616323
,,,,,,   56.800000,    1.702821,          0.49632553,          2.28538086,          0.00529274,          0.54264253
,,,,,,   57.000000,    1.708817,          0.50232762,          2.28580398,          0.00533845,          0.54920473
,,,,,,   57.200000,    1.714813,          0.50840677,          2.28623074,          0.00538466,          0.55585119
