../../../pdielec -processors 4 -LO 1 0 0 -vmin 300 -vmax 800 -sphere -needle 0 0 1 -dielectric 3 -vf 0.1 -vf 0.2 -method maxwell -method bruggeman -method ap -sigma 10 -csv command.csv phonon -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
   4,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
   5,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.2),maxwell_needle[0 0 1]_real_dielectric(vf=0.2),bruggeman_sphere_real_dielectric(vf=0.1),bruggeman_needle[0 0 1]_real_dielectric(vf=0.1),bruggeman_sphere_real_dielectric(vf=0.2),bruggeman_needle[0 0 1]_real_dielectric(vf=0.2),ap_noshape_real_dielectric(vf=0.1),ap_noshape_real_dielectric(vf=0.2),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.2),maxwell_needle[0 0 1]_imag_dielectric(vf=0.2),bruggeman_sphere_imag_dielectric(vf=0.1),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.1),bruggeman_sphere_imag_dielectric(vf=0.2),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.2),ap_noshape_imag_dielectric(vf=0.1),ap_noshape_imag_dielectric(vf=0.2),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.1),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.2),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),ap_noshape_absorption_coefficent_cm-1(vf=0.1),ap_noshape_absorption_coefficent_cm-1(vf=0.2)
,,,,,,  326.800000,    9.797218,          0.82405503,          3.38917679,          0.87709159,          3.18439779,          1.12778647,          1.12778647,          1.60647808,          1.60647808,          7.73150419,          6.44270445,          3.70270957,          4.16589433,          4.52437871,          5.47040140,          3.78439318,          3.78439318,          4.90870078,          4.90870078,          5.35469006,          7.70938012,          0.01541898,          0.06726685,          0.03628244,          0.14485837,          0.02133366,          0.02133366,          0.06922094,          0.06922094,          0.17399112,          0.34798224,          7.14563884,         29.38861177,         15.21107099,         55.22581814,          9.77938914,          9.77938914,         27.86054765,         27.86054765,         67.04229061,        111.73341013
,,,,,,  327.000000,    9.803213,          0.82647361,          3.41117478,          0.87972877,          3.20442981,          1.13176875,          1.13176875,          1.61342343,          1.61342343,          7.78189917,          6.48307148,          3.70332603,          4.16855997,          4.52582908,          5.47614178,          3.78524536,          3.78524536,          4.91146072,          4.91146072,          5.36157963,          7.72315927,          0.01545606,          0.06768372,          0.03637511,          0.14575702,          0.02139830,          0.02139830,          0.06949723,          0.06949723,          0.17513091,          0.35026181,          7.16661116,         29.57936325,         15.25680656,         55.57322596,          9.81392073,          9.81392073,         27.98099828,         27.98099828,         67.47928124,        112.43348032
,,,,,,  327.200000,    9.809209,          0.82890076,          3.43337936,          0.88237561,          3.22464470,          1.13576958,          1.13576958,          1.62041123,          1.62041123,          7.83275551,          6.52379651,          3.70394397,          4.17124192,          4.52728314,          5.48191734,          3.78610012,          3.78610012,          4.91423162,          4.91423162,          5.36851381,          7.73702762,          0.01549327,          0.06810458,          0.03646811,          0.14666427,          0.02146325,          0.02146325,          0.06977524,          0.06977524,          0.17628181,          0.35256361,          7.18765772,         29.77190610,         15.30270966,         55.92380524,          9.84861321,          9.84861321,         28.10218495,         28.10218495,         67.92027246,        113.13975934
,,,,,,  327.400000,    9.815205,          0.83133651,          3.45579312,          0.88503215,          3.24504471,          1.13978909,          1.13978909,          1.62744182,          1.62744182,          7.88407881,          6.56488381,          3.70456340,          4.17394035,          4.52874091,          5.48772842,          3.78695746,          3.78695746,          4.91701355,          4.91701355,          5.37549301,          7.75098603,          0.01553060,          0.06852949,          0.03656144,          0.14758025,          0.02152848,          0.02152848,          0.07005501,          0.07005501,          0.17744396,          0.35488793,          7.20877886,         29.96626284,         15.34878108,         56.27759494,          9.88346760,          9.88346760,         28.22411395,         28.22411395,         68.36531287,        113.85232097
,,,,,,  327.600000,    9.821201,          0.83378090,          3.47841871,          0.88769844,          3.26563212,          1.14382738,          1.14382738,          1.63451559,          1.63451559,          7.93587477,          6.60633769,          3.70518431,          4.17665541,          4.53020242,          5.49357535,          3.78781740,          3.78781740,          4.91980657,          4.91980657,          5.38251768,          7.76503536,          0.01556806,          0.06895849,          0.03665512,          0.14850505,          0.02159402,          0.02159402,          0.07033653,          0.07033653,          0.17861753,          0.35723505,          7.22997490,         30.16245637,         15.39502162,         56.63463467,          9.91848493,          9.91848493,         28.34679160,         28.34679160,         68.81445184,        114.57124009
,,,,,,  327.800000,    9.827197,          0.83623396,          3.50125880,          0.89037454,          3.28640925,          1.14788459,          1.14788459,          1.64163289,          1.64163289,          7.98814917,          6.64816253,          3.70580673,          4.17938726,          4.53166766,          5.49945847,          3.78867995,          3.78867995,          4.92261075,          4.92261075,          5.38958825,          7.77917649,          0.01560565,          0.06939165,          0.03674913,          0.14943881,          0.02165986,          0.02165986,          0.07061983,          0.07061983,          0.17980264,          0.35960529,          7.25124620,         30.36050994,         15.44143206,         56.99496460,          9.95366624,          9.95366624,         28.47022432,         28.47022432,         69.26773949,        115.29659270
,,,,,,  328.000000,    9.833193,          0.83869575,          3.52431612,          0.89306047,          3.30737845,          1.15196083,          1.15196083,          1.64879410,          1.64879410,          8.04090787,          6.69036279,          3.70643064,          4.18213606,          4.53313665,          5.50537812,          3.78954512,          3.78954512,          4.92542617,          4.92542617,          5.39670516,          7.79341032,          0.01564336,          0.06982901,          0.03684348,          0.15038163,          0.02172600,          0.02172600,          0.07090493,          0.07090493,          0.18099947,          0.36199893,          7.27259310,         30.56044717,         15.48801323,         57.35862558,          9.98901256,          9.98901256,         28.59441858,         28.59441858,         69.72522669,        116.02845598
,,,,,,  328.200000,    9.839188,          0.84116629,          3.54759343,          0.89575630,          3.32854211,          1.15605621,          1.15605621,          1.65599961,          1.65599961,          8.09415683,          6.73294298,          3.70705606,          4.18490196,          4.53460941,          5.51133466,          3.79041293,          3.79041293,          4.92825290,          4.92825290,          5.40386886,          7.80773773,          0.01568121,          0.07027064,          0.03693818,          0.15133363,          0.02179245,          0.02179245,          0.07119183,          0.07119183,          0.18220815,          0.36441630,          7.29401593,         30.76229207,         15.53476592,         57.72565905,         10.02452494,         10.02452494,         28.71938095,         28.71938095,         70.18696512,        116.76690824
,,,,,,  328.400000,    9.845184,          0.84364563,          3.57109356,          0.89846206,          3.34990266,          1.16017087,          1.16017087,          1.66324979,          1.66324979,          8.14790211,          6.77590769,          3.70768299,          4.18768514,          4.53608596,          5.51732843,          3.79128339,          3.79128339,          4.93109100,          4.93109100,          5.41107982,          7.82215964,          0.01571918,          0.07071658,          0.03703322,          0.15229494,          0.02185921,          0.02185921,          0.07148055,          0.07148055,          0.18342885,          0.36685770,          7.31551505,         30.96606900,         15.58169095,         58.09610713,         10.06020446,         10.06020446,         28.84511804,         28.84511804,         70.65300723,        117.51202901
,,,,,,  328.600000,    9.851180,          0.84613380,          3.59481935,          0.90117781,          3.37146257,          1.16430493,          1.16430493,          1.67054502,          1.67054502,          8.20214985,          6.81926156,          3.70831144,          4.19048575,          4.53756629,          5.52335979,          3.79215651,          3.79215651,          4.93394054,          4.93394054,          5.41833848,          7.83667697,          0.01575728,          0.07116690,          0.03712861,          0.15326568,          0.02192627,          0.02192627,          0.07177112,          0.07177112,          0.18466173,          0.36932346,          7.33709081,         31.17180276,         15.62878914,         58.47001259,         10.09605216,         10.09605216,         28.97163657,         28.97163657,         71.12340631,        118.26389901
,,,,,,  328.800000,    9.857176,          0.84863086,          3.61877371,          0.90390359,          3.39322435,          1.16845851,          1.16845851,          1.67788570,          1.67788570,          8.25690628,          6.86300933,          3.70894141,          4.19330398,          4.53905044,          5.52942911,          3.79303230,          3.79303230,          4.93680161,          4.93680161,          5.42564533,          7.85129066,          0.01579551,          0.07162165,          0.03722435,          0.15424596,          0.02199365,          0.02199365,          0.07206355,          0.07206355,          0.18590695,          0.37181390,          7.35874355,         31.37951849,         15.67606131,         58.84741887,         10.13206913,         10.13206913,         29.09894330,         29.09894330,         71.59821646,        119.02260022
,,,,,,  329.000000,    9.863172,          0.85113683,          3.64295958,          0.90663944,          3.41519053,          1.17263173,          1.17263173,          1.68527223,          1.68527223,          8.31217775,          6.90715580,          3.70957290,          4.19613997,          4.54053841,          5.53553675,          3.79391077,          3.79391077,          4.93967427,          4.93967427,          5.43300083,          7.86600165,          0.01583387,          0.07208089,          0.03732044,          0.15523593,          0.02206134,          0.02206134,          0.07235785,          0.07235785,          0.18716467,          0.37432934,          7.38047363,         31.58924179,         15.72350829,         59.22837011,         10.16825646,         10.16825646,         29.22704510,         29.22704510,         72.07749264,        119.78821587
,,,,,,  329.200000,    9.869168,          0.85365176,          3.66737998,          0.90938543,          3.43736370,          1.17682473,          1.17682473,          1.69270501,          1.69270501,          8.36797068,          6.95170583,          3.71020593,          4.19899392,          4.54203021,          5.54168308,          3.79479194,          3.79479194,          4.94255860,          4.94255860,          5.44040546,          7.88081091,          0.01587236,          0.07254468,          0.03741688,          0.15623571,          0.02212934,          0.02212934,          0.07265404,          0.07265404,          0.18843507,          0.37687013,          7.40228139,         31.80099863,         15.77113092,         59.61291113,         10.20461525,         10.20461525,         29.35594890,         29.35594890,         72.56129064,        120.56083045
,,,,,,  329.400000,    9.875164,          0.85617570,          3.69203793,          0.91214159,          3.45974649,          1.18103763,          1.18103763,          1.70018443,          1.70018443,          8.42429163,          6.99666439,          3.71084050,          4.20186600,          4.54352586,          5.54786848,          3.79567582,          3.79567582,          4.94545467,          4.94545467,          5.44785971,          7.89571941,          0.01591099,          0.07301309,          0.03751367,          0.15724543,          0.02219766,          0.02219766,          0.07295214,          0.07295214,          0.18971830,          0.37943661,          7.42416721,         32.01481543,         15.81893002,         60.00108748,         10.24114658,         10.24114658,         29.48566171,         29.48566171,         73.04966716,        121.34052979
,,,,,,  329.600000,    9.881159,          0.85870867,          3.71693653,          0.91490798,          3.48234157,          1.18527055,          1.18527055,          1.70771091,          1.70771091,          8.48114722,          7.04203648,          3.71147661,          4.20475637,          4.54502538,          5.55409334,          3.79656242,          3.79656242,          4.94836255,          4.94836255,          5.45536407,          7.91072813,          0.01594974,          0.07348617,          0.03761082,          0.15826522,          0.02226630,          0.02226630,          0.07325216,          0.07325216,          0.19101456,          0.38202911,          7.44613143,         32.23071903,         15.86690646,         60.39294543,         10.27785158,         10.27785158,         29.61619061,         29.61619061,         73.54267978,        122.12740102
,,,,,,  329.800000,    9.887155,          0.86125073,          3.74207894,          0.91768464,          3.50515164,          1.18952363,          1.18952363,          1.71528486,          1.71528486,          8.53854420,          7.08782722,          3.71211426,          4.20766522,          4.54652878,          5.56035803,          3.79745176,          3.79745176,          4.95128233,          4.95128233,          5.46291904,          7.92583807,          0.01598863,          0.07396399,          0.03770832,          0.15929522,          0.02233526,          0.02233526,          0.07355413,          0.07355413,          0.19232400,          0.38464800,          7.46817442,         32.44873671,         15.91506106,         60.78853199,         10.31473138,         10.31473138,         29.74754279,         29.74754279,         74.04038697,        122.92153265
,,,,,,  330.000000,    9.893151,          0.86380192,          3.76746835,          0.92047163,          3.52817946,          1.19379700,          1.19379700,          1.72290670,          1.72290670,          8.59648943,          7.13404178,          3.71275347,          4.21059274,          4.54803607,          5.56666294,          3.79834384,          3.79834384,          4.95421407,          4.95421407,          5.47052512,          7.94105024,          0.01602765,          0.07444661,          0.03780618,          0.16033557,          0.02240455,          0.02240455,          0.07385807,          0.07385807,          0.19364682,          0.38729363,          7.49029654,         32.66889619,         15.96339469,         61.18789493,         10.35178709,         10.35178709,         29.87972549,         29.87972549,         74.54284816,        123.72301455
,,,,,,  330.200000,    9.899147,          0.86636227,          3.79310800,          0.92326899,          3.55142784,          1.19809079,          1.19809079,          1.73057685,          1.73057685,          8.65498986,          7.18068544,          3.71339424,          4.21353910,          4.54954726,          5.57300849,          3.79923869,          3.79923869,          4.95715786,          4.95715786,          5.47818283,          7.95636567,          0.01606681,          0.07493410,          0.03790441,          0.16138641,          0.02247416,          0.02247416,          0.07416398,          0.07416398,          0.19498319,          0.38996637,          7.51249815,         32.89122564,         16.01190821,         61.59108278,         10.38901987,         10.38901987,         30.01274606,         30.01274606,         75.05012369,        124.53193802
,,,,,,  330.400000,    9.905143,          0.86893183,          3.81900121,          0.92607677,          3.57489961,          1.20240512,          1.20240512,          1.73829574,          1.73829574,          8.71405257,          7.22776354,          3.71403657,          4.21650449,          4.55106238,          5.57939506,          3.80013630,          3.80013630,          4.96011377,          4.96011377,          5.48589270,          7.97178539,          0.01610610,          0.07542652,          0.03800299,          0.16244788,          0.02254410,          0.02254410,          0.07447189,          0.07447189,          0.19633330,          0.39266659,          7.53477962,         33.11575373,         16.06060247,         61.99814487,         10.42643085,         10.42643085,         30.14661193,         30.14661193,         75.56227490,        125.34839576
,,,,,,  330.600000,    9.911139,          0.87151064,          3.84515132,          0.92889502,          3.59859766,          1.20674015,          1.20674015,          1.74606381,          1.74606381,          8.77368474,          7.27528150,          3.71468047,          4.21948911,          4.55258143,          5.58582306,          3.80103670,          3.80103670,          4.96308188,          4.96308188,          5.49365523,          7.98731046,          0.01614553,          0.07592394,          0.03810194,          0.16352012,          0.02261437,          0.02261437,          0.07478181,          0.07478181,          0.19769733,          0.39539467,          7.55714131,         33.34250956,         16.10947835,         62.40913131,         10.46402122,         10.46402122,         30.28133059,         30.28133059,         76.07936407,        126.17248197
,,,,,,  330.800000,    9.917135,          0.87409875,          3.87156176,          0.93172379,          3.62252493,          1.21109600,          1.21109600,          1.75388148,          1.75388148,          8.83389367,          7.32324484,          3.71532594,          4.22249313,          4.55410443,          5.59229291,          3.80193990,          3.80193990,          4.96606227,          4.96606227,          5.50147097,          8.00294194,          0.01618509,          0.07642644,          0.03820126,          0.16460329,          0.02268497,          0.02268497,          0.07509377,          0.07509377,          0.19907549,          0.39815098,          7.57958361,         33.57152273,         16.15853671,         62.82409305,         10.50179212,         10.50179212,         30.41690964,         30.41690964,         76.60145451,        127.00429232
,,,,,,  331.000000,    9.923130,          0.87669620,          3.89823599,          0.93456314,          3.64668441,          1.21547280,          1.21547280,          1.76174922,          1.76174922,          8.89468677,          7.37165918,          3.71597300,          4.22551677,          4.55563140,          5.59880503,          3.80284592,          3.80284592,          4.96905502,          4.96905502,          5.50934046,          8.01868091,          0.01622479,          0.07693407,          0.03830094,          0.16569754,          0.02275591,          0.02275591,          0.07540778,          0.07540778,          0.20046796,          0.40093593,          7.60210688,         33.80282335,         16.20777845,         63.24308184,         10.53974475,         10.53974475,         30.55335678,         30.55335678,         77.12861055,        127.84392398
,,,,,,  331.200000,    9.929126,          0.87930302,          3.92517755,          0.93741311,          3.67107913,          1.21987069,          1.21987073,          1.76966745,          1.76966759,          8.95607159,          7.42053019,          3.71662164,          4.22856020,          4.55716235,          5.60535983,          3.80375476,          3.80375476,          4.97206021,          4.97206022,          5.51726424,          8.03452847,          0.01626463,          0.07744691,          0.03840099,          0.16680301,          0.02282718,          0.02282719,          0.07572387,          0.07572387,          0.20187495,          0.40374990,          7.62471149,         34.03644200,         16.25720444,         63.66615031,         10.57788024,         10.57788062,         30.69067965,         30.69068214,         77.66089753,        128.69147569
,,,,,,  331.400000,    9.935122,          0.88191927,          3.95239001,          0.94027376,          3.69571217,          1.22428983,          1.22428983,          1.77763664,          1.77763664,          9.01805579,          7.46986367,          3.71727187,          4.23162364,          4.55869729,          5.61195776,          3.80466643,          3.80466643,          4.97507792,          4.97507792,          5.52524287,          8.05048573,          0.01630460,          0.07796504,          0.03850142,          0.16791987,          0.02289880,          0.02289880,          0.07604204,          0.07604204,          0.20329665,          0.40659330,          7.64739783,         34.27240979,         16.30681557,         64.09335193,         10.61619995,         10.61619995,         30.82888649,         30.82888649,         78.19838188,        129.54704777
,,,,,,  331.600000,    9.941118,          0.88454500,          3.97987704,          0.94314513,          3.72058667,          1.22873033,          1.22873033,          1.78565725,          1.78565725,          9.08064714,          7.51966550,          3.71792370,          4.23470729,          4.56023624,          5.61859923,          3.80558096,          3.80558096,          4.97810824,          4.97810824,          5.53327691,          8.06655381,          0.01634472,          0.07848852,          0.03860222,          0.16904827,          0.02297075,          0.02297075,          0.07636233,          0.07636233,          0.20473327,          0.40946655,          7.67016627,         34.51075837,         16.35661274,         64.52474106,         10.65470493,         10.65470493,         30.96798488,         30.96798488,         78.74113109,        130.41074213
,,,,,,  331.800000,    9.947114,          0.88718023,          4.00764233,          0.94602728,          3.74570582,          1.23319234,          1.23319234,          1.79372974,          1.79372974,          9.14385357,          7.56994163,          3.71857712,          4.23781134,          4.56177921,          5.62528470,          3.80649836,          3.80649836,          4.98115124,          4.98115124,          5.54136693,          8.08273386,          0.01638497,          0.07901743,          0.03870339,          0.17018837,          0.02304305,          0.02304305,          0.07668475,          0.07668475,          0.20618503,          0.41237005,          7.69301719,         34.75151989,         16.40659684,         64.96037297,         10.69339646,         10.69339646,         31.10798300,         31.10798300,         79.28921377,        131.28266233
,,,,,,  332.000000,    9.953110,          0.88982502,          4.03568966,          0.94892027,          3.77107284,          1.23767601,          1.23767601,          1.80185458,          1.80185458,          9.20768311,          7.62069815,          3.71923216,          4.24093601,          4.56332622,          5.63201461,          3.80741863,          3.80741863,          4.98420702,          4.98420702,          5.54951351,          8.09902702,          0.01642536,          0.07955185,          0.03880494,          0.17134034,          0.02311569,          0.02311569,          0.07700932,          0.07700932,          0.20765212,          0.41530424,          7.71595099,         34.99472707,         16.45676879,         65.40030383,         10.73227576,         10.73227576,         31.24888900,         31.24888900,         79.84269964,        132.16291358
,,,,,,  332.200000,    9.959105,          0.89247941,          4.06402287,          0.95182414,          3.79669105,          1.24218148,          1.24218148,          1.81003224,          1.81003224,          9.27214393,          7.67194121,          3.71988881,          4.24408151,          4.56487729,          5.63878941,          3.80834180,          3.80834180,          4.98727565,          4.98727565,          5.55771724,          8.11543448,          0.01646589,          0.08009186,          0.03890687,          0.17250434,          0.02318868,          0.02318868,          0.07733607,          0.07733607,          0.20913478,          0.41826955,          7.73896803,         35.24041317,         16.50712949,         65.84459076,         10.77134407,         10.77134407,         31.39071112,         31.39071112,         80.40165957,        133.05160283
,,,,,,  332.400000,    9.965101,          0.89514344,          4.09264585,          0.95473894,          3.82256378,          1.24670889,          1.24670889,          1.81826320,          1.81826320,          9.33724434,          7.72367709,          3.72054708,          4.24724805,          4.56643242,          5.64560957,          3.80926788,          3.80926788,          4.99035722,          4.99035722,          5.56597871,          8.13195741,          0.01650657,          0.08063753,          0.03900918,          0.17368054,          0.02326202,          0.02326202,          0.07766500,          0.07766500,          0.21063321,          0.42126642,          7.76206872,         35.48861202,         16.55767986,         66.29329182,         10.81060266,         10.81060266,         31.53345770,         31.53345770,         80.96616559,        133.94883873
,,,,,,  332.600000,    9.971097,          0.89781717,          4.12156258,          0.95766474,          3.84869444,          1.25125839,          1.25125839,          1.82654796,          1.82654796,          9.40299278,          7.77591214,          3.72120697,          4.25043584,          4.56799164,          5.65247555,          3.81019687,          3.81019687,          4.99345181,          4.99345181,          5.57429851,          8.14859702,          0.01654738,          0.08118894,          0.03911187,          0.17486912,          0.02333572,          0.02333572,          0.07799615,          0.07799615,          0.21214765,          0.42429530,          7.78525344,         35.73935804,         16.60842082,         66.74646606,         10.85005277,         10.85005277,         31.67713718,         31.67713718,         81.53629092,        134.85473172
,,,,,,  332.800000,    9.977093,          0.90050063,          4.15077710,          0.96060157,          3.87508649,          1.25583012,          1.25583012,          1.83488701,          1.83488701,          9.46939785,          7.82865285,          3.72186849,          4.25364511,          4.56955496,          5.65938782,          3.81112880,          3.81112880,          4.99655952,          4.99655952,          5.58267727,          8.16535454,          0.01658834,          0.08174617,          0.03921494,          0.17607026,          0.02340977,          0.02340977,          0.07832953,          0.07832953,          0.21367832,          0.42735664,          7.80852259,         35.99268622,         16.65935330,         67.20417351,         10.88969570,         10.88969570,         31.82175811,         31.82175811,         82.11211002,        135.76939404
,,,,,,  333.000000,    9.983089,          0.90319388,          4.18029350,          0.96354951,          3.90174345,          1.26042424,          1.26042424,          1.84328084,          1.84328084,          9.53646826,          7.88190578,          3.72253165,          4.25687607,          4.57112239,          5.66634686,          3.81206368,          3.81206368,          4.99968043,          4.99968043,          5.59111560,          8.18223120,          0.01662944,          0.08230932,          0.03931841,          0.17728412,          0.02348418,          0.02348418,          0.07866517,          0.07866517,          0.21522546,          0.43045091,          7.83187655,         36.24863218,         16.71047824,         67.66647522,         10.92953270,         10.92953270,         31.96732912,         31.96732912,         82.69369857,        136.69293977
,,,,,,  333.200000,    9.989085,          0.90589695,          4.21011597,          0.96650860,          3.92866890,          1.26504088,          1.26504088,          1.85172995,          1.85172995,          9.60421290,          7.93567764,          3.72319645,          4.26012896,          4.57269395,          5.67335316,          3.81300153,          3.81300153,          5.00281463,          5.00281463,          5.59961413,          8.19922826,          0.01667069,          0.08287846,          0.03942226,          0.17851090,          0.02355894,          0.02355894,          0.07900309,          0.07900309,          0.21678929,          0.43357858,          7.85531573,         36.50723213,         16.76179656,         68.13343326,         10.96956510,         10.96956510,         32.11385897,         32.11385897,         83.28113350,        137.62548488
,,,,,,  333.400000,    9.995081,          0.90860989,          4.24024875,          0.96947889,          3.95586649,          1.26968021,          1.26968021,          1.86023487,          1.86023487,          9.67264078,          7.98997520,          3.72386289,          4.26340400,          4.57426966,          5.68040720,          3.81394235,          3.81394235,          5.00596220,          5.00596220,          5.60817349,          8.21634698,          0.01671208,          0.08345367,          0.03952650,          0.17975077,          0.02363407,          0.02363407,          0.07934330,          0.07934330,          0.21837007,          0.43674014,          7.87884053,         36.76852291,         16.81330923,         68.60511078,         11.00979418,         11.00979418,         32.26135650,         32.26135650,         83.87449306,        138.56714723
,,,,,,  333.600000,   10.001076,          0.91133276,          4.27069617,          0.97246044,          3.98333991,          1.27434238,          1.27434238,          1.86879609,          1.86879609,          9.74176108,          8.04480539,          3.72453099,          4.26670143,          4.57584953,          5.68750949,          3.81488616,          3.81488616,          5.00912324,          5.00912324,          5.61679433,          8.23358866,          0.01675361,          0.08403505,          0.03963113,          0.18100394,          0.02370957,          0.02370957,          0.07968584,          0.07968584,          0.21996803,          0.43993607,          7.90245135,         37.03254201,         16.86501717,         69.08157198,         11.05022128,         11.05022128,         32.40983068,         32.40983068,         84.47385679,        139.51804665
,,,,,,  333.800000,   10.007072,          0.91406559,          4.30146263,          0.97545331,          4.01109292,          1.27902753,          1.27902753,          1.87741416,          1.87741416,          9.81158313,          8.10017523,          3.72520075,          4.27002147,          4.57743357,          5.69466054,          3.81583298,          3.81583298,          5.01229784,          5.01229784,          5.62547730,          8.25095461,          0.01679530,          0.08462269,          0.03973616,          0.18227058,          0.02378543,          0.02378543,          0.08003071,          0.08003071,          0.22158344,          0.44316687,          7.92614859,         37.29932758,         16.91692137,         69.56288219,         11.09084771,         11.09084771,         32.55929057,         32.55929057,         85.07930559,        140.47830497
,,,,,,  334.000000,   10.013068,          0.91680844,          4.33255259,          0.97845755,          4.03912937,          1.28373583,          1.28373583,          1.88608959,          1.88608959,          9.88211641,          8.15609185,          3.72587217,          4.27336437,          4.57902181,          5.70186084,          3.81678281,          3.81678281,          5.01548610,          5.01548610,          5.63422307,          8.26844615,          0.01683712,          0.08521668,          0.03984159,          0.18355089,          0.02386166,          0.02386166,          0.08037796,          0.08037796,          0.22321653,          0.44643305,          7.94993265,         37.56891843,         16.96902276,         70.04910783,         11.13167483,         11.13167483,         32.70974535,         32.70974535,         85.69092173,        141.44804605
,,,,,,  334.200000,   10.019064,          0.91956134,          4.36397063,          0.98147321,          4.06745315,          1.28846743,          1.28846743,          1.89482293,          1.89482293,          9.95337057,          8.21256253,          3.72654526,          4.27673036,          4.58061425,          5.70911094,          3.81773569,          3.81773569,          5.01868809,          5.01868809,          5.64303231,          8.28606463,          0.01687910,          0.08581710,          0.03994741,          0.18484508,          0.02393827,          0.02393827,          0.08072759,          0.08072759,          0.22486757,          0.44973513,          7.97380396,         37.84135404,         17.02132233,         70.54031648,         11.17270398,         11.17270398,         32.86120431,         32.86120431,         86.30878887,        142.42739581
,,,,,,  334.400000,   10.025060,          0.92232435,          4.39572137,          0.98450036,          4.09606822,          1.29322248,          1.29322248,          1.90361471,          1.90361471,         10.02535543,          8.26959463,          3.72722003,          4.28011969,          4.58221092,          5.71641134,          3.81869161,          3.81869161,          5.02190392,          5.02190392,          5.65190571,          8.30381141,          0.01692122,          0.08642406,          0.04005364,          0.18615335,          0.02401525,          0.02401525,          0.08107964,          0.08107964,          0.22653682,          0.45307363,          7.99776291,         38.11667460,         17.07382104,         71.03657688,         11.21393652,         11.21393652,         33.01367686,         33.01367686,         86.93299209,        143.41648230
,,,,,,  334.600000,   10.031056,          0.92509752,          4.42780952,          0.98753905,          4.12497861,          1.29800115,          1.29800115,          1.91246548,          1.91246548,         10.09808097,          8.32719568,          3.72789648,          4.28353262,          4.58381183,          5.72376260,          3.81965060,          3.81965060,          5.02513369,          5.02513369,          5.66084394,          8.32168789,          0.01696349,          0.08703764,          0.04016026,          0.18747590,          0.02409261,          0.02409261,          0.08143412,          0.08143412,          0.22822455,          0.45644910,          8.02180993,         38.39492101,         17.12651988,         71.53795898,         11.25537384,         11.25537384,         33.16717251,         33.16717251,         87.56361795,        144.41543572
,,,,,,  334.800000,   10.037051,          0.92788090,          4.46023989,          0.99058934,          4.15418843,          1.30280359,          1.30280359,          1.92137580,          1.92137580,         10.17155733,          8.38537331,          3.72857462,          4.28696939,          4.58541700,          5.73116525,          3.82061267,          3.82061267,          5.02837748,          5.02837748,          5.66984773,          8.33969545,          0.01700591,          0.08765795,          0.04026730,          0.18881295,          0.02417034,          0.02417034,          0.08179106,          0.08179106,          0.22993103,          0.45986207,          8.04594542,         38.67613490,         17.17941983,         72.04453394,         11.29701732,         11.29701732,         33.32170090,         33.32170090,         88.20075446,        145.42438849
