../../../pdielec -vmin 300 -vmax 800 -sphere -needle 0 0 1 -dielectric 3 -vf 0.1 -vf 0.2 -method maxwell -method bruggeman -method ap -sigma 10 -csv command.csv -program experiment data.expt
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   0,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
   1,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
   2,  388.28,         9.290762,               39259.045473,  2499.3085,    10.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.2),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.2),maxwell_needle[0 0 1]_real_dielectric(vf=0.2),bruggeman_sphere_real_dielectric(vf=0.1),bruggeman_needle[0 0 1]_real_dielectric(vf=0.1),bruggeman_sphere_real_dielectric(vf=0.2),bruggeman_needle[0 0 1]_real_dielectric(vf=0.2),ap_noshape_real_dielectric(vf=0.1),ap_noshape_real_dielectric(vf=0.2),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.2),maxwell_needle[0 0 1]_imag_dielectric(vf=0.2),bruggeman_sphere_imag_dielectric(vf=0.1),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.1),bruggeman_sphere_imag_dielectric(vf=0.2),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.2),ap_noshape_imag_dielectric(vf=0.1),ap_noshape_imag_dielectric(vf=0.2),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.2),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.1),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),bruggeman_sphere_absorption_coefficent_cm-1(vf=0.2),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.2),ap_noshape_absorption_coefficent_cm-1(vf=0.1),ap_noshape_absorption_coefficent_cm-1(vf=0.2)
,,,,,,  384.800000,   11.536014,          2.14148838,        259.63697612,          2.35736359,        207.36054149,          4.17923233,          4.17923233,         12.14468079,         12.14468079,        491.75120089,        359.04333696,          3.97335958,          7.92222119,          5.18240095,         13.56318366,          4.22819962,          4.22819962,          6.94783113,          6.94783113,         15.64474435,         28.28948869,          0.03525222,          6.45795579,          0.08863913,         13.91002312,          0.07097037,          0.07097037,          0.52910566,          0.52910566,         18.05555098,         36.11110196,         18.56959771,       2251.40339453,         40.88305493,       3596.19214481,         36.23959116,         36.23959116,        210.62158372,        210.62158372,       4264.14734715,       6226.78171418
,,,,,,  385.000000,   11.542010,          2.14963853,        269.69785962,          2.36677640,        215.21905306,          4.20561774,          4.20561774,         12.31868314,         12.31868314,        510.16215973,        372.30709572,          3.97476694,          7.82256630,          5.18593745,         13.34856540,          4.23101006,          4.23101006,          6.96724953,          6.96724953,         15.36464223,         27.72928446,          0.03537427,          6.70096589,          0.08897719,         14.43343391,          0.07140509,          0.07140509,          0.53716636,          0.53716636,         18.73591396,         37.47182791,         18.64027056,       2338.64484834,         41.04629856,       3732.47997169,         36.46838831,         36.46838831,        213.63925468,        213.63925468,       4423.79523655,       6456.81113409
,,,,,,  385.200000,   11.548005,          2.15782995,        280.07128993,          2.37623988,        223.32544775,          4.23226494,          4.23226494,         12.49703358,         12.49703358,        529.15621380,        385.99178040,          3.97617917,          7.70518735,          5.18948738,         13.09577244,          4.23383742,          4.23383742,          6.98691859,          6.98691859,         15.03491017,         27.06982034,          0.03549693,          6.94678598,          0.08931716,         14.96289702,          0.07184423,          0.07184423,          0.54543898,          0.54543898,         19.42414468,         38.84828936,         18.71130123,       2428.59650533,         41.21042085,       3873.06676170,         36.69945551,         36.69945551,        216.73233333,        216.73233333,       4588.49934934,       6694.14054695
,,,,,,  385.400000,   11.554001,          2.16606291,        290.73710412,          2.38575438,        231.66556769,          4.25917768,          4.25917768,         12.67988969,         12.67988969,        548.70165366,        400.07523721,          3.97759627,          7.56891480,          5.19305084,         12.80228574,          4.23668187,          4.23668187,          7.00684297,          7.00684297,         14.65227340,         26.30454679,          0.03562022,          7.19395567,          0.08965904,         15.49526698,          0.07228786,          0.07228786,          0.55393147,          0.55393147,         20.11615405,         40.23230809,         18.78269209,       2521.08352564,         41.37542804,       4017.70697912,         36.93282531,         36.93282531,        219.90355238,        219.90355238,       4757.98472202,       6938.38574611
,,,,,,  385.600000,   11.559997,          2.17433768,        301.66903728,          2.39532027,        240.22075811,          4.28635978,          4.28635978,         12.86741640,         12.86741640,        568.75649268,        414.52803192,          3.97901829,          7.41268410,          5.19662789,         12.46581242,          4.23954359,          4.23954359,          7.02702739,          7.02702739,         14.21375115,         25.42750231,          0.03574414,          7.44077178,          0.09000285,         16.02687542,          0.07273605,          0.07273605,          0.56265211,          0.56265211,         20.80717317,         41.61434634,         18.85444553,       2615.87815691,         41.54132639,       4166.07709988,         37.16853089,         37.16853089,        223.15577224,        223.15577224,       4931.88727360,       7189.03626249
,,,,,,  385.800000,   11.565993,          2.18265454,        312.83419703,          2.40493791,        248.96747359,          4.31381515,          4.31381515,         13.05978641,         13.05978641,        589.26756080,        429.31280477,          3.98044524,          7.23558313,          5.20021861,         12.08438795,          4.24242276,          4.24242276,          7.04747665,          7.04747665,         13.71678955,         24.43357911,          0.03586870,          7.68528612,          0.09034860,         16.55352622,          0.07318887,          0.07318887,          0.57160960,          0.57160960,         21.49174710,         42.98349419,         18.92656394,       2712.69517793,         41.70812225,       4317.76878274,         37.40660603,         37.40660603,        226.49198805,        226.49198805,       5109.74594800,       7445.44417687
,,,,,,  386.000000,   11.571989,          2.19101377,        324.19264590,          2.41460767,        257.87696266,          4.34154776,          4.34154776,         13.25718063,         13.25718063,        610.16977647,        444.38375091,          3.98187715,          7.03690443,          5.20382307,         11.65648853,          4.24531953,          4.24531953,          7.06819560,          7.06819560,         13.15940764,         23.31881529,          0.03599389,          7.92531248,          0.09069631,         17.07051065,          0.07364638,          0.07364638,          0.58081307,          0.58081307,         22.16375446,         44.32750891,         18.99904976,       2811.18827671,         41.87582201,       4472.28339961,         37.64708522,         37.64708522,        229.91533726,        229.91533726,       5290.99640015,       7706.81510950
,,,,,,  386.200000,   11.577985,          2.19941565,        335.69713811,          2.42432992,        266.91506528,          4.36956166,          4.36956166,         13.45978863,         13.45978863,        631.38567529,        459.68628219,          3.98331404,          6.81620024,          5.20744136,         11.18114978,          4.24823409,          4.24823409,          7.08918915,          7.08918915,         12.54035172,         22.08070344,          0.03611972,          8.15844499,          0.09104599,         17.57264678,          0.07410866,          0.07410866,          0.59027206,          0.59027206,         22.81645878,         45.63291755,         19.07190544,       2910.94776862,         42.04443212,       4629.02852295,         37.89000355,         37.89000355,        233.42910760,        233.42910760,       5474.96690899,       7972.20235432
,,,,,,  386.400000,   11.583981,          2.20786047,        347.29306027,          2.43410504,        276.04215950,          4.39786097,          4.39786097,         13.66780936,         13.66780936,        652.82527864,        475.15692917,          3.98475594,          6.57333810,          5.21107354,         10.65808641,          4.25116663,          4.25116663,          7.11046225,          7.11046225,         11.85925087,         20.71850174,          0.03624620,          8.38208947,          0.09139766,         18.05434721,          0.07457577,          0.07457577,          0.59999664,          0.59999664,         23.44259640,         46.88519279,         19.14513343,       3011.50008170,         42.21395908,       4787.31700095,         38.13539685,         38.13539685,        237.03674911,        237.03674911,       5660.87723844,       8240.50517971
,,,,,,  386.600000,   11.589976,          2.21634851,        358.91862385,          2.44393340,        285.21329287,          4.42644992,          4.42644992,         13.88145081,         13.88145081,        674.38638365,        490.72354105,          3.98620288,          6.30855355,          5.21471971,         10.08780572,          4.25411732,          4.25411732,          7.13201992,          7.13201992,         11.11676461,         19.23352921,          0.03637333,          8.59350914,          0.09175134,         18.50971730,          0.07504779,          0.07504779,          0.60999730,          0.60999730,         24.03450431,         48.06900862,         19.21873623,       3112.30942593,         42.38440947,       4946.36923698,         38.38330162,         38.38330162,        240.74186915,        240.74186915,       5847.84115144,       8510.47229570
,,,,,,  386.800000,   11.595972,          2.22488007,        370.50535147,          2.45381539,        294.37852980,          4.45533278,          4.45533278,         14.10093180,         14.10093180,        695.95534571,        506.30583408,          3.98765487,          6.02249614,          5.21837994,          9.47170675,          4.25708634,          4.25708634,          7.15386717,          7.15386717,         10.31471166,         17.62942331,          0.03650111,          8.78988485,          0.09210703,         18.93268505,          0.07552480,          0.07552480,          0.62028511,          0.62028511,         24.58428890,         49.16857780,         19.29271635,       3212.78200998,         42.55578990,       5105.31921279,         38.63375507,         38.63375507,        244.54826270,        244.54826270,       6034.87319564,       8780.71136524
,,,,,,  387.000000,   11.601968,          2.23345543,        381.97888720,          2.46375140,        303.48353724,          4.48451394,          4.48451394,         14.32648178,         14.32648178,        717.40840538,        521.81632536,          3.98911195,          5.71626441,          5.22205430,          8.81215558,          4.26007389,          4.26007389,          7.17600905,          7.17600905,          9.45616791,         15.91233582,          0.03662955,          8.96838915,          0.09246475,         19.31716057,          0.07600687,          0.07600687,          0.63087168,          0.63087168,         25.08403331,         50.16806663,         19.36707631,       3312.27306730,         42.72810707,       5263.22464652,         38.88679517,         38.88679517,        248.45990882,        248.45990882,       6220.90020951,       9049.70519837
,,,,,,  387.200000,   11.607964,          2.24207488,        393.26014317,          2.47374180,        312.47041840,          4.51399786,          4.51399786,         14.55834161,         14.55834161,        738.61358196,        537.16166788,          3.99057415,          5.39142553,          5.22574289,          8.11252766,          4.26308016,          4.26308016,          7.19845061,          7.19845061,          8.54552144,         14.09104288,          0.03675866,          9.12627197,          0.09282453,         19.65722061,          0.07649408,          0.07649408,          0.64176921,          0.64176921,         25.52603733,         51.05207465,         19.44181866,       3410.09679942,         42.90136771,       5419.08145134,         39.14246063,         39.14246063,        252.48098480,        252.48098480,       6404.77774212,       9315.83490579
,,,,,,  387.400000,   11.613960,          2.25073874,        404.26677221,          2.48378700,        321.27878710,          4.54378910,          4.54378910,         14.79676424,         14.79676424,        759.43311743,        552.24437562,          3.99204149,          5.05001575,          5.22944577,          7.37720875,          4.26610534,          4.26610534,          7.22119690,          7.22119690,          7.58847374,         12.17694748,          0.03688843,          9.26095425,          0.09318637,         19.94731027,          0.07698651,          0.07698651,          0.65299051,          0.65299051,         25.90307957,         51.80615915,         19.51694597,       3505.53914494,         43.07557863,       5571.84236765,         39.40079092,         39.40079092,        256.61587756,        256.61587756,       6585.31124515,       9577.40981636
,,,,,,  387.600000,   11.619956,          2.25944728,        414.91492884,          2.49388739,        329.84705579,          4.57389230,          4.57389230,         15.04201549,         15.04201549,        779.72640953,        566.96489560,          3.99351399,          4.69451876,          5.23316303,          6.61154835,          4.26914962,          4.26914962,          7.24425292,          7.24425292,          6.59197913,         10.18395826,          0.03701888,          9.37012457,          0.09355029,         20.18245115,          0.07748423,          0.07748423,          0.66454907,          0.66454907,         26.20868812,         52.41737624,         19.59246084,       3597.87305028,         43.25074670,       5720.43930093,         39.66182631,         39.66182631,        260.86919697,        260.86919697,       6761.28150719,       9832.70341241
,,,,,,  387.800000,   11.625952,          2.26820083,        425.12125365,          2.50404337,        338.11388972,          4.60431219,          4.60431219,         15.29437446,         15.29437446,        799.35332618,        581.22395076,          3.99499168,          4.32782056,          5.23689476,          5.82176246,          4.27221321,          4.27221321,          7.26762369,          7.26762369,          5.56411841,          8.12823681,          0.03715001,          9.45183273,          0.09391631,         20.35844279,          0.07798734,          0.07798734,          0.67645906,          0.67645906,         26.43740237,         52.87480474,         19.66836588,       3686.37567679,         43.42687885,       5863.80854096,         39.92560789,         39.92560789,        265.24578348,        265.24578348,       6931.47339375,      10079.99396151
,,,,,,  388.000000,   11.631947,          2.27699967,        434.80499012,          2.51425535,        346.01976088,          4.63505362,          4.63505362,         15.55413479,         15.55413479,        818.17774989,        594.92504689,          3.99647459,          3.95314143,          5.24064104,          5.01478706,          4.27529630,          4.27529630,          7.29131412,          7.29131412,          4.51390833,          6.02781666,          0.03728182,          9.50457358,          0.09428444,         20.47204333,          0.07849591,          0.07849591,          0.68873538,          0.68873538,         26.58500790,         53.17001580,         19.74466372,       3770.34675629,         43.60398206,       6000.91771103,         40.19217756,         40.19217756,        269.75072956,        269.75072956,       7094.70658209,      10317.60799318
,,,,,,  388.200000,   11.637943,          2.28584412,        443.89012333,          2.52452372,        353.50852065,          4.66612150,          4.66612150,         15.82160516,         15.82160516,        836.07116759,        607.97701312,          3.99796275,          3.57394757,          5.24440195,          4.19808783,          4.27839911,          4.27839911,          7.31532902,          7.31532902,          3.45105427,          3.90210853,          0.03741432,          9.52735477,          0.09465470,         20.52111538,          0.07901004,          0.07901004,          0.70139373,          0.70139373,         26.64872611,         53.29745223,         19.82135703,       3849.12713671,         43.78206339,       6130.79304245,         40.46157810,         40.46157810,        274.38938863,        274.38938863,       7249.86669051,      10543.96435819
,,,,,,  388.400000,   11.643939,          2.29473448,        452.30741959,          2.53484890,        360.52890246,          4.69752088,          4.69752088,         16.09711026,         16.09711026,        852.91610360,        620.29643282,          3.99945618,          3.19384718,          5.24817757,          3.37943626,          4.28152183,          4.28152183,          7.33967313,          7.33967313,          2.38565916,          1.77131832,          0.03754750,          9.51974278,          0.09502711,         20.50472525,          0.07952980,          0.07952980,          0.71445061,          0.71445061,         26.62734321,         53.25468642,         19.89844848,       3922.11646842,         43.96112996,       6252.54543438,         40.73385313,         40.73385313,        279.16739160,        279.16739160,       7395.93504597,      10757.61638683
,,,,,,  388.600000,   11.649935,          2.30367107,        459.99624704,          2.54523131,        367.03586619,          4.72925689,          4.72925689,         16.38099169,         16.38099169,        868.60919413,        631.80982245,          4.00095491,          2.81647724,          5.25196799,          2.56666586,          4.28466469,          4.28466469,          7.36435099,          7.36435099,          1.32790654,         -0.34418692,          0.03768139,          9.48188345,          0.09540167,         20.42318703,          0.08005530,          0.08005530,          0.72792340,          0.72792340,         26.52126750,         53.04253500,         19.97594077,       3988.78899119,         44.14118896,       6365.39376940,         41.00904719,         41.00904719,        284.09066270,        284.09066270,       7532.01534472,      10957.28967602
,,,,,,  388.800000,   11.655931,          2.31265420,        466.90607042,          2.55567136,        372.99170569,          4.76133476,          4.76133476,         16.67360884,         16.67360884,        883.06372387,        642.45543117,          4.00245897,          2.44538840,          5.25577330,          1.76742419,          4.28782790,          4.28782790,          7.38936697,          7.38936697,          0.28773825,         -2.42452350,          0.03781598,          9.41449503,          0.09577842,         20.27804772,          0.08058661,          0.08058661,          0.74183041,          0.74183041,         26.33251007,         52.66502014,         20.05383664,       4048.70649618,         44.32224763,       6468.68412104,         41.28720574,         41.28720574,        289.16543472,        289.16543472,       7657.35564797,      11141.91329908
,,,,,,  389.000000,   11.661927,          2.32168418,        472.99753753,          2.56616947,        378.36685840,          4.79375986,          4.79375986,         16.97534023,         16.97534023,        896.21148498,        652.18456214,          4.00396839,          2.08393559,          5.25959358,          0.98893723,          4.29101167,          4.29101167,          7.41472527,          7.41472527,         -0.72545197,         -4.45090394,          0.03795127,          9.31883448,          0.09615737,         20.07201464,          0.08112384,          0.08112384,          0.75619091,          0.75619091,         26.06459046,         52.12918093,         20.13213884,       4101.52774659,         44.50431329,       6561.90379440,         41.56837517,         41.56837517,        294.39827250,        294.39827250,       7771.36450154,      11310.64272129
,,,,,,  389.200000,   11.667922,          2.33076135,        478.24310680,          2.57672608,        383.14037945,          4.82653765,          4.82653765,         17.28658416,         17.28658416,        908.00387227,        660.96235444,          4.00548319,          1.73518115,          5.26342891,          0.23780080,          4.29421622,          4.29421622,          7.44042974,          7.44042974,         -1.70308956,         -6.40617911,          0.03808728,          9.19663999,          0.09653852,         19.80883155,          0.08166708,          0.08166708,          0.77102521,          0.77102521,         25.72237555,         51.44475110,         20.21085012,       4147.01391981,         44.68739332,       6644.68954898,         41.85260284,         41.85260284,        299.79608335,        299.79608335,       7873.62043278,      11462.87336019
,,,,,,  389.400000,   11.673918,          2.33988601,        482.62720173,          2.58734160,        387.30006924,          4.85967369,          4.85967369,         17.60776006,         17.60776006,        918.41218871,        668.76800689,          4.00700340,          1.40181624,          5.26727939,         -0.48018872,          4.29744178,          4.29744178,          7.46648395,          7.46648395,         -2.63763924,         -8.27527848,          0.03822400,          9.05005431,          0.09692191,         19.49311362,          0.08221643,          0.08221643,          0.78635468,          0.78635468,         25.31186505,         50.62373009,         20.28997330,       4185.02994643,         44.87149517,       6716.82981086,         42.13993711,         42.13993711,        305.36614134,        305.36614134,       7963.87459968,      11598.24446718
,,,,,,  389.600000,   11.679914,          2.34905850,        486.14591312,          2.59801647,        390.84226929,          4.89317369,          4.89317369,         17.93930960,         17.93930960,        927.42719456,        675.59446703,          4.00852905,          1.08610414,          5.27114511,         -1.16015664,          4.30068858,          4.30068858,          7.49289107,          7.49289107,         -3.52276391,        -10.04552782,          0.03836145,          8.88153523,          0.09730755,         19.13015455,          0.08277199,          0.08277199,          0.80220186,          0.80220186,         24.83994076,         49.67988152,         20.36951118,       4215.54192854,         45.05662636,       6778.26113190,         42.43042735,         42.43042735,        311.11610636,        311.11610636,       8042.04688106,      11716.63373334
,,,,,,  389.800000,   11.685910,          2.35827915,        488.80630089,          2.60875114,        393.77136367,          4.92704346,          4.92704346,         18.28169765,         18.28169765,        935.05798465,        681.44764477,          4.01006018,          0.78984690,          5.27502614,         -1.79822155,          4.30395685,          4.30395685,          7.51965379,          7.51965379,         -4.35341777,        -11.70683554,          0.03849962,          8.69375967,          0.09769545,         18.72572002,          0.08333385,          0.08333385,          0.81859048,          0.81859048,         24.31409809,         48.62819618,         20.44946662,       4238.61108511,         45.24279448,       6829.05954377,         42.72412399,         42.72412399,        317.05404032,        317.05404032,       8108.21614165,      11818.14365242
,,,,,,  390.000000,   11.691906,          2.36754827,        490.62536968,          2.61954604,        396.09904022,          4.96128893,          4.96128893,         18.63541453,         18.63541453,        941.33031700,        686.34523745,          4.01159680,          0.51437514,          5.27892259,         -2.39151754,          4.30724682,          4.30724682,          7.54677434,          7.54677434,         -5.12587514,        -13.25175028,          0.03863852,          8.48952785,          0.09808563,         18.28584130,          0.08390213,          0.08390213,          0.83554555,          0.83554555,         23.74217766,         47.48435531,         20.52984248,       4254.38486944,         45.43000718,       6869.42774529,         43.02107852,         43.02107852,        323.18844684,        323.18844684,       8162.60573806,      11903.08114437
,,,,,,  390.200000,   11.697902,          2.37686622,        491.62880613,          2.63040162,        397.84337550,          4.99591618,          4.99591618,         19.00097585,         19.00097585,        946.28453797,        690.31526906,          4.01313895,          0.26055851,          5.28283454,         -2.93817152,          4.31055873,          4.31055873,          7.57425429,          7.57425429,         -5.83770100,        -14.67540199,          0.03877816,          8.27167312,          0.09847812,         17.81662093,          0.08447693,          0.08447693,          0.85309340,          0.85309340,         23.13211280,         46.26422559,         20.61064166,       4263.08601927,         45.61827220,       6899.67923276,         43.32134354,         43.32134354,        329.52826805,        329.52826805,       8205.56552781,      11971.93222076
,,,,,,  390.400000,   11.703898,          2.38623332,        491.84956916,          2.64131832,        399.02781033,          5.03093139,          5.03093139,         19.37892477,         19.37892477,        949.97325652,        693.39445104,          4.01468665,          0.02883359,          5.28676208,         -3.43724315,          4.31389283,          4.31389283,          7.60209449,          7.60209449,         -6.48767294,        -15.97534588,          0.03891855,          8.04298171,          0.09887293,         17.32406005,          0.08505835,          0.08505835,          0.87126178,          0.87126178,         22.49170496,         44.98340992,         20.69186706,       4265.00033296,         45.80759734,       6920.22053347,         43.62497279,         43.62497279,        336.08292364,        336.08292364,       8237.55170171,      12025.33355735
,,,,,,  390.600000,   11.709893,          2.39564991,        491.32642041,          2.65229660,        399.68007969,          5.06634091,          5.06634091,         19.76983267,         19.76983267,        952.45891255,        695.62646735,          4.01623995,         -0.18075508,          5.29070531,         -3.88863647,          4.31724936,          4.31724936,          7.63029499,          7.63029499,         -7.07566622,        -17.15133244,          0.03905968,          7.80612544,          0.09927007,         16.81391335,          0.08564651,          0.08564651,          0.89007985,          0.89007985,         21.82843526,         43.65687052,         20.77352164,       4260.46392646,         45.99799046,       6931.53264682,         43.93202114,         43.93202114,        342.86232302,        342.86232302,       8259.10569797,      12064.04275180
,,,,,,  390.800000,   11.715889,          2.40511634,        490.10247106,          2.66333693,        399.83115279,          5.10215120,          5.10215120,         20.17430211,         20.17430211,        953.81136670,        697.06027371,          4.01779885,         -0.36850505,          5.29466432,         -4.29299240,          4.32062857,          4.32062857,          7.65885491,          7.65885491,         -7.60251405,        -18.20502810,          0.03920156,          7.56360876,          0.09966957,         16.29157504,          0.08624153,          0.08624153,          0.90957840,          0.90957840,         21.14931616,         42.29863232,         20.85560836,       4249.85063182,         46.18945952,       6934.15266259,         44.24254471,         44.24254471,        349.87691608,        349.87691608,       8270.83330283,      12088.90882860
,,,,,,  391.000000,   11.721885,          2.41463295,        488.22380643,          2.67443975,        399.51422854,          5.13836886,          5.13836886,         20.59296588,         20.59296588,        954.10561479,        697.74848405,          4.01936341,         -0.53500144,          5.29863919,         -4.65157116,          4.32403072,          4.32403072,          7.68777227,          7.68777227,         -8.06985472,        -19.13970945,          0.03934421,          7.31773036,          0.10007145,         15.76199614,          0.08684352,          0.08684352,          0.92978973,          0.92978973,         20.46078398,         40.92156796,         20.93813022,       4233.56007115,         46.38201254,       6928.65633974,         44.55660078,         44.55660078,        357.13767726,        357.13767726,       8273.38483131,      12100.84425577
,,,,,,  391.200000,   11.727881,          2.42420008,        485.73823375,          2.68560555,        398.76381971,          5.17500066,          5.17500066,         21.02648979,         21.02648979,        953.41970273,        697.74589795,          4.02093363,         -0.68106118,          5.30263003,         -4.96613233,          4.32745606,          4.32745606,          7.71704388,          7.71704388,         -8.47997569,        -19.95995138,          0.03948761,          7.07055851,          0.10047572,         15.22963139,          0.08745259,          0.08745259,          0.95074784,          0.95074784,         19.76862990,         39.53725979,         21.02109022,       4212.00679756,         46.57565760,       6915.64222267,         44.87424796,         44.87424796,        364.65615329,        364.65615329,       8267.43704704,      12100.79940574
,,,,,,  391.400000,   11.733877,          2.43381810,        482.69418198,          2.69683478,        397.61494716,          5.21205349,          5.21205349,         21.47557298,         21.47557298,        951.83289129,        697.10820380,          4.02250957,         -0.80767916,          5.30663693,         -5.23881870,          4.33090485,          4.33090485,          7.74666513,          7.74666513,         -8.83566263,        -20.67132526,          0.03963179,          6.82391868,          0.10088240,         14.69841256,          0.08806887,          0.08806887,          0.97248841,          0.97248841,         19.07796519,         38.15593038,         21.10449143,       4185.61075574,         46.77040288,       6895.71766813,         45.19554610,         45.19554610,        372.44446944,        372.44446944,       8253.67724780,      12089.74006585
,,,,,,  391.600000,   11.739873,          2.44348735,        479.13976868,          2.70812794,        396.10245536,          5.24953442,          5.24953442,         21.94095126,         21.94095126,        949.42409572,        695.89087582,          4.02409124,         -0.91597822,          5.31065998,         -5.47204873,          4.33437737,          4.33437737,          7.77662986,          7.77662986,         -9.14005951,        -21.28011903,          0.03977674,          6.57939140,          0.10129152,         14.17174386,          0.08869248,          0.08869248,          0.99504898,          0.99504898,         18.39321535,         36.78643069,         21.18833690,       4154.78918985,         46.96625663,       6869.48697301,         45.52055641,         45.52055641,        380.51538635,        380.51538635,       8232.78973554,      12068.62830911
,,,,,,  391.800000,   11.745869,          2.45320820,        475.12203640,          2.71948548,        394.26045110,          5.28745067,          5.28745067,         22.42339509,         22.42339509,        946.27060571,        694.14826864,          4.02567867,         -1.00716452,          5.31469928,         -5.66842030,          4.33787388,          4.33787388,          7.80693009,          7.80693009,         -9.39654361,        -21.79308723,          0.03992248,          6.33831839,          0.10170309,         13.65251515,          0.08932355,          0.08932355,          1.01846883,          1.01846883,         17.71813719,         35.43627437,         21.27262974,       4119.95002239,         47.16322717,       6837.54164138,         45.84934147,         45.84934147,        388.88226620,        388.88226620,       8205.44471622,      12038.40679153
,,,,,,  392.000000,   11.751864,          2.46298099,        470.68635242,          2.73090791,        392.12186116,          5.32580994,          5.32580994,         22.92371191,         22.92371191,        942.44707540,        691.93290242,          4.02727191,         -1.08248898,          5.31875493,         -5.83062768,          4.34139467,          4.34139467,          7.83755581,          7.83755581,         -9.60861750,        -22.21723500,          0.04006899,          6.10181481,          0.10211712,         13.14312834,          0.08996221,          0.08996221,          1.04278908,          1.04278908,         17.05585317,         34.11170634,         21.35737307,       4081.48664892,         47.36132291,       6800.45271275,         46.18196818,         46.18196818,        397.55911175,        397.55911175,       8172.28954230,      11999.98635461
,,,,,,  392.200000,   11.757860,          2.47280610,        465.87595892,          2.74239570,        389.71809963,          5.36461912,          5.36461912,         23.44274839,         23.44274839,        938.02476290,        689.29492397,          4.02887097,         -1.14321501,          5.32282702,         -5.96139208,          4.34493999,          4.34493999,          7.86849474,          7.86849474,         -9.77981875,        -22.55963749,          0.04021630,          5.87078581,          0.10253365,         12.64553297,          0.09060859,          0.09060859,          1.06805284,          1.06805284,         16.40889770,         32.81779541,         21.44257004,       4039.77403767,         47.56055233,       6758.76499197,         46.51849624,         46.51849624,        406.56060697,        406.56060697,       8133.94211763,      11954.23667967
,,,,,,  392.400000,   11.763856,          2.48268389,        460.73165700,          2.75394936,        387.07883268,          5.40388626,          5.40388626,         23.98138783,         23.98138783,        933.07099158,        686.28172457,          4.03047589,         -1.19059244,          5.32691566,         -6.06340541,          4.34851015,          4.34851015,          7.89973203,          7.89973203,         -9.91364685,        -22.82729371,          0.04036441,          5.64594567,          0.10295270,         12.16126748,          0.09126283,          0.09126283,          1.09430498,          1.09430498,         15.77927078,         31.55854155,         21.52822384,       3995.16598924,         47.76092398,       6712.99297102,         46.85899537,         46.85899537,        415.90207045,        415.90207045,       8090.98622697,      11901.97965951
,,,,,,  392.600000,   11.769852,          2.49261473,        455.29160583,          2.76556938,        384.23182753,          5.44361924,          5.44361924,         24.54055158,         24.54055158,        927.64880284,        682.93769285,          4.03208671,         -1.22583709,          5.33102093,         -6.13928640,          4.35210544,          4.35210544,          7.93124996,          7.93124996,        -10.01350618,        -23.02701236,          0.04051332,          5.42783827,          0.10337427,         11.69150332,          0.09192507,          0.09192507,          1.12159227,          1.12159227,         15.16849524,         30.33699048,         21.61433766,       3947.99339517,         47.96244652,       6663.61820821,         47.20353402,         47.20353402,        425.59948091,        425.59948091,       8043.96852433,      11843.98511271
