      -1.69758870      0.66551755      0.09867913
       0.72379326     -1.34196004      0.01401509
      -0.20393561      0.12745186     -0.95457456
      -1.69758870      0.66551755     -0.09867913
       0.72379326     -1.34196004     -0.01401509
       0.20393561     -0.12745186     -0.95457456
      -1.69758870     -0.66551755     -0.09867913
      -0.72379326     -1.34196004      0.01401509
       0.20393561      0.12745186     -0.95457456
      -1.69758870     -0.66551755      0.09867913
      -0.72379326     -1.34196004     -0.01401509
      -0.20393561     -0.12745186     -0.95457456
      -1.27134785      0.54426147      0.19382683
       0.61451832     -1.10630693     -0.20345074
       0.53849605     -0.52234193     -1.95681397
      -1.27134785      0.54426147     -0.19382683
       0.61451832     -1.10630693      0.20345074
      -0.53849605      0.52234193     -1.95681397
      -1.27134785     -0.54426147     -0.19382683
      -0.61451832     -1.10630693     -0.20345074
      -0.53849605     -0.52234193     -1.95681397
      -1.27134785     -0.54426147      0.19382683
      -0.61451832     -1.10630693      0.20345074
       0.53849605      0.52234193     -1.95681397
      -0.70335664     -0.13817439     -0.08774063
      -0.08465736     -0.63752212     -0.00996255
      -0.01802627     -0.03933921     -0.99325566
      -0.70335664     -0.13817439      0.08774063
      -0.08465736     -0.63752212      0.00996255
       0.01802627      0.03933921     -0.99325566
      -0.70335664      0.13817439      0.08774063
       0.08465736     -0.63752212     -0.00996255
       0.01802627     -0.03933921     -0.99325566
      -0.70335664      0.13817439     -0.08774063
       0.08465736     -0.63752212      0.00996255
      -0.01802627      0.03933921     -0.99325566
       1.80261765     -1.05847092     -0.29980029
      -1.03787721      0.87293347      0.32767878
      -0.22323718      0.47061163      1.85577515
       1.80261765     -1.05847092      0.29980029
      -1.03787721      0.87293347     -0.32767878
       0.22323718     -0.47061163      1.85577515
       1.80261765      1.05847092      0.29980029
       1.03787721      0.87293347      0.32767878
       0.22323718      0.47061163      1.85577515
       1.80261765      1.05847092     -0.29980029
       1.03787721      0.87293347     -0.32767878
      -0.22323718     -0.47061163      1.85577515
       0.41117882      0.09682980     -0.52027770
       0.04136004      0.17595960      0.06006310
      -0.41022916      0.02576282      0.20935430
       0.41117882      0.09682980      0.52027770
       0.04136004      0.17595960     -0.06006310
       0.41022916     -0.02576282      0.20935430
       0.41117882     -0.09682980      0.52027770
      -0.04136004      0.17595960      0.06006310
       0.41022916      0.02576282      0.20935430
       0.41117882     -0.09682980     -0.52027770
