       2.79495471      0.09666214      0.19718681
      -0.39212653      3.34647814      0.82480922
      -0.06330212      0.16639630      3.43121659
       2.79495471      0.09666214      0.19718681
      -0.39212653      3.34647814      0.82480922
      -0.06330212      0.16639630      3.43121659
       1.28289132      0.03347660     -0.01693401
       0.02777673      1.17049647     -0.06207199
       0.02389537     -0.06018620      1.15376156
       1.28289132      0.03347660     -0.01693401
       0.02777673      1.17049647     -0.06207199
       0.02389537     -0.06018620      1.15376156
      -0.44886967      0.14400991      0.08848050
       0.33137700     -0.94829399     -0.63658694
       0.18426466     -0.35770519     -0.80256180
      -0.44886967      0.14400991      0.08848050
       0.33137700     -0.94829399     -0.63658694
       0.18426466     -0.35770519     -0.80256180
      -1.26572756     -0.21678340      0.40998431
      -0.24029047     -1.12034945      0.08873189
       0.41813071      0.10801267     -1.30797801
      -1.26572756     -0.21678340      0.40998431
      -0.24029047     -1.12034945      0.08873189
       0.41813071      0.10801267     -1.30797801
      -1.35635427     -0.28633762     -0.53124959
      -0.10705282     -1.04635879     -0.37626390
      -0.24462305     -0.26172041     -1.29621801
      -1.35635427     -0.28633762     -0.53124959
      -0.10705282     -1.04635879     -0.37626390
      -0.24462305     -0.26172041     -1.29621801
      -1.00689459      0.22897238     -0.14746803
       0.38031615     -1.40197239      0.16138169
      -0.31836548      0.40520282     -1.17822038
      -1.00689459      0.22897238     -0.14746803
       0.38031615     -1.40197239      0.16138169
      -0.31836548      0.40520282     -1.17822038
