       2.07100408      0.00000000     -0.00000000
       0.00000000      2.07100408     -0.00000000
       0.00000000      0.00000000      2.12320694
       2.07100408      0.00000000     -0.00000000
       0.00000000      2.07100408     -0.00000000
       0.00000000      0.00000000      2.12320694
      -2.07100710      0.00000000     -0.00000000
       0.00000000     -2.07100710      0.00000000
       0.00000000      0.00000000     -2.12321315
      -2.07100710      0.00000000     -0.00000000
       0.00000000     -2.07100710      0.00000000
       0.00000000      0.00000000     -2.12321315
