  8.1369415504071E-01  1.2838681935796E-01  9.0163144169788E-02  8.8256519061254E-03
 -7.7793520328419E-03 -1.4344412069651E-03 -1.7845591522062E-02 -9.6942506302161E-03
  1.1515353798403E-03 -1.2366761919293E-02  6.2273550139242E-03 -6.1024816388444E-03
 -3.3329306212067E-02 -4.7443987550599E-03 -1.0717687346351E-02 -2.1276677308053E-02
  8.6381549710129E-03  2.6723257448729E-02 -2.5164355282572E-01 -1.3948781090210E-01
  1.4778159116060E-01 -3.9442503195695E-03  3.9701387248914E-03  4.2891408115585E-03
 -3.5053520066328E-01 -8.8592891627487E-02 -1.6409609930871E-01 -6.8589121262237E-03
 -4.0149830683378E-04 -4.5411013646157E-03 -1.2417478963989E-01  1.0287349134045E-01
 -8.5629861097687E-02 -2.1908680450490E-03  2.3486983475885E-03  3.1026742015965E-03
  1.2741533888522E-01  6.8528159056446E-01 -2.1789008788153E-01 -7.7793520328419E-03
 -5.2626065480783E-02 -1.9943130149947E-02 -3.1185950336785E-03 -2.3406688132788E-02
 -4.3472565525329E-03 -9.7593806140758E-04  3.9892869674698E-03  1.0563452917578E-02
  7.5408239759835E-03 -1.1898297585944E-01 -4.1039291673106E-02  1.9930838371901E-03
  2.9846707107569E-02  1.0684572321156E-02 -1.4057183263525E-01 -1.7863164370032E-01
  1.1330484385467E-01 -4.5724533692787E-03  1.1799035581777E-02  7.0183433048571E-03
 -9.1221371998750E-02 -1.0013214098587E-01 -3.9537994578070E-02  7.2003391112480E-03
  1.0414433515241E-02  1.0096972623010E-02  1.0190299471452E-01 -2.8221201145936E-01
  1.7189973762505E-01  1.1990911567829E-03  1.3933423147187E-02 -1.2146738421020E-03
  8.8300310532184E-02 -2.1677007713998E-01  6.7999000129440E-01 -1.4344412069651E-03
 -1.9943130149947E-02 -4.8645237906895E-02 -2.3969319153936E-03  2.9650416600931E-03
  9.9141613494575E-03 -1.6284043451717E-03  3.7645662140588E-03 -2.3614571849034E-02
 -8.4115572438996E-03 -2.4212710239114E-02 -4.5727764467124E-02  2.6282310717604E-02
  4.3206999307637E-03 -2.5883450086598E-02  1.4701180628770E-01  1.0733725566195E-01
 -1.9514400398617E-01 -2.8151309561018E-03 -3.4553504446591E-04  1.4816740226922E-02
 -1.6930434942211E-01 -4.0215955864955E-02 -1.7170482809959E-01  5.9350969550715E-03
  7.2519976154444E-03  1.4102265261935E-02 -8.6003229009361E-02  1.7581903417213E-01
 -2.1903843991746E-01 -5.7706689776169E-04  2.7835479585652E-03  1.1319786055043E-02
  8.8256519061254E-03 -7.8053864411358E-03 -1.3570425322071E-03  8.1369415504071E-01
  1.2838681935796E-01  9.0163144169788E-02 -1.2366761919293E-02  6.2273550139242E-03
 -6.1024816388444E-03 -1.7845591522062E-02 -9.6942506302161E-03  1.1515353798403E-03
 -2.1276677308053E-02  8.6381549710129E-03  2.6723257448729E-02 -3.3329306212067E-02
 -4.7443987550599E-03 -1.0717687346351E-02 -3.9442503195695E-03  3.9701387248914E-03
  4.2891408115585E-03 -2.5164355282572E-01 -1.3948781090210E-01  1.4778159116060E-01
 -6.8589121262237E-03 -4.0149830683378E-04 -4.5411013646157E-03 -3.5053520066328E-01
 -8.8592891627487E-02 -1.6409609930871E-01 -2.1908680450490E-03  2.3486983475885E-03
  3.1026742015965E-03 -1.2417478963989E-01  1.0287349134045E-01 -8.5629861097687E-02
 -7.7533176245480E-03 -5.2626065480783E-02 -1.9892968709334E-02  1.2741533888522E-01
  6.8528159056446E-01 -2.1789008788153E-01 -9.7593806140758E-04  3.9892869674698E-03
  1.0563452917578E-02 -3.1185950336785E-03 -2.3406688132788E-02 -4.3472565525329E-03
  1.9930838371901E-03  2.9846707107569E-02  1.0684572321156E-02  7.5408239759835E-03
 -1.1898297585944E-01 -4.1039291673106E-02 -4.5724533692787E-03  1.1799035581777E-02
  7.0183433048571E-03 -1.4057183263525E-01 -1.7863164370032E-01  1.1330484385467E-01
  7.2003391112480E-03  1.0414433515241E-02  1.0096972623010E-02 -9.1221371998750E-02
 -1.0013214098587E-01 -3.9537994578070E-02  1.1990911567829E-03  1.3933423147187E-02
 -1.2146738421020E-03  1.0190299471452E-01 -2.8221201145936E-01  1.7189973762505E-01
 -1.5118398817230E-03 -1.9993291590560E-02 -4.8645237906895E-02  8.8300310532184E-02
 -2.1677007713998E-01  6.7999000129440E-01 -1.6284043451717E-03  3.7645662140588E-03
 -2.3614571849034E-02 -2.3969319153936E-03  2.9650416600931E-03  9.9141613494575E-03
  2.6282310717604E-02  4.3206999307637E-03 -2.5883450086598E-02 -8.4115572438996E-03
 -2.4212710239114E-02 -4.5727764467124E-02 -2.8151309561018E-03 -3.4553504446591E-04
  1.4816740226922E-02  1.4701180628770E-01  1.0733725566195E-01 -1.9514400398617E-01
  5.9350969550715E-03  7.2519976154444E-03  1.4102265261935E-02 -1.6930434942211E-01
 -4.0215955864955E-02 -1.7170482809959E-01 -5.7706689776169E-04  2.7835479585652E-03
  1.1319786055043E-02 -8.6003229009361E-02  1.7581903417213E-01 -2.1903843991746E-01
 -1.7819313708535E-02 -3.1217231274516E-03 -2.3876607340129E-03 -1.2362490815076E-02
 -9.9779778369202E-04 -1.6652631103863E-03  1.6500338358006E-02  6.7252162377258E-03
  1.6093570310818E-03  1.1678731625734E-03  6.1761240681735E-05  8.8294251772061E-04
  1.8534172259785E-03 -2.1418054034753E-03  9.4662135657257E-05  1.2458917535590E-03
  1.4933546682336E-03 -1.9555153802068E-05  1.2762143401392E-03 -2.3520916182416E-03
 -1.7889838085037E-03  1.4184418297124E-03  1.4743195013497E-03  9.4858025816060E-04
  1.2109253277992E-03 -3.6230772402301E-03  3.2363103268033E-03  9.9470150569106E-04
  2.2516448135632E-03 -1.8074982595375E-03  2.6895621839210E-03  5.4312084213002E-05
  1.2624065060993E-03  1.9244152010847E-03  1.4060907978293E-04 -3.8366600543083E-04
 -9.6960548739966E-03 -2.3421469786665E-02  2.9447064177235E-03  6.2289411901895E-03
  4.0224662987780E-03  3.7824280789343E-03  6.7508035816390E-03  2.4783006407172E-02
 -3.6641595804269E-03  6.1761240681735E-05 -1.9757100575232E-03 -3.4822395029926E-04
 -1.0918898281852E-03  4.9243839904578E-03  1.2622484485807E-03 -4.8303334768646E-04
 -1.2765323411107E-03 -9.3764959765576E-04  5.3507565658985E-04 -1.4020142116422E-03
 -3.7231387982788E-03 -1.6488523699555E-04 -2.8827692786718E-03 -8.0224346921709E-04
 -1.2293871244912E-03 -3.1501841773859E-03  1.5457640539641E-03 -9.4441288115789E-04
 -2.8798619353226E-03  2.0000993693300E-03  1.0328356585960E-03  4.2216258828107E-03
 -2.0471649682694E-03 -9.7189700401767E-04 -9.5264598929715E-04 -3.8731302384764E-05
  1.0945774188305E-03 -4.3890244483949E-03  9.9554830164732E-03 -6.0629016717806E-03
  1.0605801054419E-02 -2.3696413413086E-02  1.5619463827425E-03 -3.6689931778346E-03
  3.0287465091605E-02  8.8294251772061E-04 -3.4822395029926E-04 -3.3090747799906E-03
 -1.5494622908318E-03  4.2325978628261E-04  4.0364430593892E-04  1.2660371009661E-03
 -9.4440134472917E-04  6.9648972654801E-04 -1.0184135060930E-03 -1.2884665638530E-03
 -3.4466167495681E-03  7.7621426677321E-04 -3.8791325430053E-03  2.4693859921357E-03
  4.1857089808318E-04  2.8538972702625E-03 -3.5415905084904E-03  9.7781086680048E-04
  1.5908629913082E-03 -8.1036752838237E-04  3.7562137352077E-05  2.3309698859168E-03
 -4.3827536193887E-03  1.5504939889348E-03 -3.3142235965349E-03 -4.6402730866337E-03
 -1.2362490815076E-02 -9.9779778369202E-04 -1.6652631103863E-03 -1.7819313708535E-02
 -3.1217231274516E-03 -2.3876607340129E-03  1.1678731625734E-03  5.9852948194642E-05
  8.6567541645600E-04  1.6500338358006E-02  6.7252162377258E-03  1.6093570310818E-03
  1.2458917535590E-03  1.4933546682336E-03 -1.9555153802068E-05  1.8534172259785E-03
 -2.1418054034753E-03  9.4662135657257E-05  1.4184418297124E-03  1.4743195013497E-03
  9.4858025816060E-04  1.2762143401392E-03 -2.3520916182416E-03 -1.7889838085037E-03
  9.9470150569106E-04  2.2516448135632E-03 -1.8074982595375E-03  1.2109253277992E-03
 -3.6230772402301E-03  3.2363103268033E-03  1.9244152010847E-03  1.4060907978293E-04
 -3.8366600543083E-04  2.6895621839210E-03  5.4312084213002E-05  1.2624065060993E-03
  6.2289411901895E-03  4.0224662987780E-03  3.7824280789343E-03 -9.6960548739966E-03
 -2.3421469786665E-02  2.9447064177235E-03  6.3669533168828E-05 -1.9757100575232E-03
 -3.3723549660252E-04  6.7508035816390E-03  2.4783006407172E-02 -3.6641595804269E-03
 -4.8303334768646E-04 -1.2765323411107E-03 -9.3764959765576E-04 -1.0918898281852E-03
  4.9243839904578E-03  1.2622484485807E-03 -1.6488523699555E-04 -2.8827692786718E-03
 -8.0224346921709E-04  5.3507565658985E-04 -1.4020142116422E-03 -3.7231387982788E-03
 -9.4441288115789E-04 -2.8798619353226E-03  2.0000993693300E-03 -1.2293871244912E-03
 -3.1501841773859E-03  1.5457640539641E-03 -9.7189700401767E-04 -9.5264598929715E-04
 -3.8731302384764E-05  1.0328356585960E-03  4.2216258828107E-03 -2.0471649682694E-03
 -6.0629016717806E-03  1.0605801054419E-02 -2.3696413413086E-02  1.0945774188305E-03
 -4.3890244483949E-03  9.9554830164732E-03  9.0020961898522E-04 -3.5921240399599E-04
 -3.3090747799906E-03  1.5619463827425E-03 -3.6689931778346E-03  3.0287465091605E-02
  1.2660371009661E-03 -9.4440134472917E-04  6.9648972654801E-04 -1.5494622908318E-03
  4.2325978628261E-04  4.0364430593892E-04  7.7621426677321E-04 -3.8791325430053E-03
  2.4693859921357E-03 -1.0184135060930E-03 -1.2884665638530E-03 -3.4466167495681E-03
  9.7781086680048E-04  1.5908629913082E-03 -8.1036752838237E-04  4.1857089808318E-04
  2.8538972702625E-03 -3.5415905084904E-03  1.5504939889348E-03 -3.3142235965349E-03
 -4.6402730866337E-03  3.7562137352077E-05  2.3309698859168E-03 -4.3827536193887E-03
 -3.3323425788849E-02  7.6484904571746E-03 -8.3369669445938E-03 -2.1319234441503E-02
  1.9653814427454E-03  2.6350888201862E-02  1.8415261442758E-03 -1.0969792230822E-03
 -1.5601603686264E-03  1.2468368567977E-03 -4.7505872542879E-04  1.2575033586026E-03
  1.1938618859494E-01  3.0988148008175E-02 -7.6902136362330E-02 -5.8088392093352E-02
 -4.6613797302559E-02  4.1363425219655E-02 -1.8269318539550E-02  5.1436709217003E-03
  2.7665462994770E-02  4.3727488294383E-03  5.3162290402230E-03  3.6842490756177E-05
  1.0000123423117E-03 -1.5956433202112E-02 -1.2951852243721E-02  1.6881871355990E-03
 -2.3574283519749E-04 -2.7079541595275E-03  4.2877665790801E-04  1.5372828550403E-02
  9.8324795902137E-03  9.9414145878921E-04 -1.7576738320337E-03 -3.8271647488923E-03
 -4.6771150151282E-03 -1.1957347094944E-01 -2.4628967913731E-02  8.6456510914438E-03
  2.9881322363072E-02  4.3603134032070E-03 -2.1598912896388E-03  4.9161210263470E-03
  4.6793329685901E-04  1.5139153993654E-03 -1.2571013207405E-03 -9.9919339386622E-04
  3.0838007534999E-02  2.1949167034722E-01  3.4701947480742E-02 -4.6613797302559E-02
 -9.4367411472654E-02  2.3429418255984E-02 -8.6308048223966E-03  8.6184659272252E-03
  1.1572930429956E-02  7.8729230749223E-03 -2.6984776732097E-03 -1.1021098939125E-02
 -5.9200409448857E-04 -1.0134326503138E-02 -1.8673430141045E-02 -7.2684246839186E-04
 -3.6047936903407E-03 -4.3552746002706E-03  1.3672252838392E-02 -2.7990046562896E-02
 -1.3032596684935E-02  7.5010004832290E-04 -4.5591792645288E-03 -2.7043980573733E-03
 -1.0682367150582E-02 -4.1403228373222E-02 -4.5847099349421E-02  2.6650352571211E-02
  1.0558221275411E-02 -2.6002623264795E-02  8.6383036610550E-05  1.2513392218637E-03
  4.5918865968845E-04  9.6460713963220E-06 -9.0786794719789E-04  6.6124301296141E-04
 -7.6311026557520E-02  3.4730659093792E-02  1.5854156837927E-01  4.1363425219655E-02
  2.3429418255984E-02 -5.3202130148195E-02  2.1012788646082E-02 -3.7592153687754E-03
 -2.3474560486914E-02  1.8253518663390E-03 -8.6005301435388E-03 -4.2451721041244E-03
  1.4494359199880E-03 -2.2534454633933E-02 -1.4367652666270E-02 -1.5588976135923E-03
 -7.3832229914004E-04  1.6759275115192E-03 -6.9429726403473E-04  8.2610340211655E-03
  3.5044547265063E-03 -2.6092009449209E-03 -1.2815542970164E-03  1.6738305468799E-03
 -2.1319234441503E-02  1.9653814427454E-03  2.6350888201862E-02 -3.3323425788849E-02
  7.6484904571746E-03 -8.3369669445938E-03  1.2468368567977E-03 -4.7505872542879E-04
  1.2575033586026E-03  1.8415261442758E-03 -1.0969792230822E-03 -1.5601603686264E-03
 -5.8088392093352E-02 -4.6633004638419E-02  4.1933706772873E-02  1.1938618859494E-01
  3.0988148008175E-02 -7.6902136362330E-02  4.3727488294383E-03  5.3162290402230E-03
  3.6842490756177E-05 -1.8269318539550E-02  5.1436709217003E-03  2.7665462994770E-02
  1.6881871355990E-03 -2.3574283519749E-04 -2.7079541595275E-03  1.0000123423117E-03
 -1.5956433202112E-02 -1.2951852243721E-02  9.9414145878921E-04 -1.7576738320337E-03
 -3.8271647488923E-03  4.2877665790801E-04  1.5372828550403E-02  9.8324795902137E-03
  8.6456510914438E-03  2.9881322363072E-02  4.3603134032070E-03 -4.6771150151282E-03
 -1.1957347094944E-01 -2.4628967913731E-02  1.5139153993654E-03 -1.2571013207405E-03
 -9.9919339386622E-04 -2.1598912896388E-03  4.9161210263470E-03  4.6793329685901E-04
 -4.6594589966699E-02 -9.4367411472654E-02  2.3494854468704E-02  3.0838007534999E-02
