../../../../pdielec -vmin 300 -vmax 800 -matrix ptfe -sigma 5 -sphere -needle 0 0 1 -plate 1 0 0 -optical 5.73897 5.73897 5.67346 -csv command.csv -masses program -hessian crystal -program crystal ZnO_default.out
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   6,  373.28,        16.222525,               68549.901892,  8728.0446,     5.0
   7,  398.07,        15.559299,               65747.371760,  8371.2154,     5.0
   8,  398.07,        15.559299,               65747.371760,  8371.2154,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  372.800000,   11.176263,          1.62319072,       1274.31878925,       1209.13390992,          2.59963249,          4.85490109,          5.90182054,          0.00868924,         12.92336136,         12.65094520,          5.48232942,       4304.01388063,       4083.85183968
,,,,,,  373.000000,   11.182259,          1.63104330,       1342.42870246,       1272.63607302,          2.60032811,          3.85404409,          4.93950104,          0.00872776,         13.22591053,         12.94630051,          5.50885152,       4534.05522848,       4298.33050369
,,,,,,  373.200000,   11.188255,          1.63894815,       1405.17858722,       1330.63018068,          2.60102682,          2.80033060,          3.92603444,          0.00876654,         13.36977919,         13.08773162,          5.53555018,       4745.99307109,       4494.20570105
,,,,,,  373.400000,   11.194250,          1.64690574,       1460.80912059,       1381.38746540,          2.60172862,          1.73239871,          2.89891445,          0.00880557,         13.34428903,         13.06487878,          5.56242693,       4933.88529229,       4665.63851665
,,,,,,  373.600000,   11.200246,          1.65491652,       1507.91735889,       1423.53325080,          2.60243355,          0.69064154,          1.89733772,          0.00884486,         13.15135750,         12.87960390,          5.58948335,       5092.99344737,       4807.98597859
,,,,,,  373.800000,   11.206242,          1.66298096,       1545.59074610,       1456.17823837,          2.60314163,         -0.28775688,          0.95738727,          0.00888442,         12.80514767,         12.54565088,          5.61672103,       5220.23537682,       4918.24447971
,,,,,,  374.000000,   11.212238,          1.67109955,       1573.46353175,       1478.97316282,          2.60385287,         -1.17298980,          0.10798806,          0.00892423,         12.32956768,         12.08621923,          5.64414157,       5314.37575782,       4995.23437584
,,,,,,  374.200000,   11.218234,          1.67927275,       1591.69061137,       1492.08205219,          2.60456729,         -1.94508785,         -0.63147999,          0.00896432,         11.75440477,         11.53021305,          5.67174658,       5375.93775027,       5039.50967201
,,,,,,  374.400000,   11.224230,          1.68750107,       1600.85610641,       1496.09129173,          2.60528492,         -2.59439502,         -1.25164388,          0.00900467,         11.11117524,         10.90821418,          5.69953772,       5406.89422538,       5053.05088538
,,,,,,  374.600000,   11.230225,          1.69578498,       1601.84663194,       1491.88409013,          2.60600578,         -3.12039725,         -1.75200090,          0.00904530,         10.42962219,         10.24908402,          5.72751664,       5410.23972704,       5038.84105483
,,,,,,  374.800000,   11.236221,          1.70412498,       1595.71962807,       1480.51031294,          2.60672990,         -3.52957834,         -2.13883820,          0.00908619,          9.73537089,          9.57768847,          5.75568502,       5389.54576101,       5000.42610299
,,,,,,  375.000000,   11.242217,          1.71252158,       1583.58890877,       1463.07349941,          2.60745728,         -3.83299636,         -2.42288120,          0.00912737,          9.04880658,          8.91380921,          5.78404455,       5348.57423594,       4941.53323560
,,,,,,  375.200000,   11.248213,          1.72097528,       1566.53852368,       1440.64595533,          2.60818796,         -4.04408522,         -2.61716044,          0.00916882,          8.38494189,          8.27201492,          5.81259695,       5290.98653125,       4865.78416727
,,,,,,  375.400000,   11.254209,          1.72948660,       1545.56665089,       1414.21356463,          2.60892196,         -4.17694032,         -2.73534819,          0.00921055,          7.75392704,          7.66215639,          5.84134395,       5220.15399520,       4776.50872269
,,,,,,  375.600000,   11.260205,          1.73805606,       1521.55544573,       1384.64625777,          2.60965929,         -4.24514569,         -2.79062036,          0.00925257,          7.16187830,          7.09017038,          5.87028731,       5139.05610888,       4676.64509341
,,,,,,  375.800000,   11.266201,          1.74668418,       1495.26039393,       1352.68774340,          2.61039999,         -4.26107904,         -2.79498222,          0.00929487,          6.61178577,          6.55896045,          5.89942879,       5050.24452667,       4568.70515671
,,,,,,  376.000000,   11.272196,          1.75537149,       1467.31266254,       1318.95806728,          2.61114407,         -4.23558172,         -2.75894818,          0.00933746,          6.10435634,          6.06921482,          5.92877020,       4955.85101629,       4454.78311819
,,,,,,  376.200000,   11.278192,          1.76411853,       1438.22905217,       1283.96366736,          2.61189156,         -4.17787739,         -2.69146279,          0.00938034,          5.63872352,          5.62009522,          5.95831334,       4857.62107275,       4336.58947285
,,,,,,  376.400000,   11.284188,          1.77292584,       1408.42560505,       1248.11103181,          2.61264248,         -4.09564238,         -2.59996912,          0.00942352,          5.21300639,          5.20977917,          5.98806005,       4756.95987936,       4215.49713526
,,,,,,  376.600000,   11.290184,          1.78179398,       1378.23226124,       1211.72139223,          2.61339685,         -3.99515667,         -2.49055512,          0.00946699,          4.82472755,          4.83586555,          6.01801219,       4654.98180923,       4092.59106560
,,,,,,  376.800000,   11.296180,          1.79072349,       1347.90700524,       1175.04492262,          2.61415470,         -3.88148756,         -2.36813194,          0.00951076,          4.47111219,          4.49566480,          6.04817163,       4552.55820544,       3968.71622704
,,,,,,  377.000000,   11.302176,          1.79971494,       1317.64868582,       1138.27364870,          2.61491606,         -3.75867715,         -2.23661575,          0.00955484,          4.14929355,          4.18639823,          6.07854028,       4450.36068007,       3844.52118675
,,,,,,  377.200000,   11.308172,          1.80876890,       1287.60817260,       1101.55274808,          2.61568094,         -3.62991748,         -2.09909772,          0.00959922,          3.85644764,          3.90532883,          6.10912004,       4348.89879552,       3720.49628238
,,,,,,  377.400000,   11.314167,          1.81788594,       1257.89780091,       1064.99020850,          2.61644937,         -3.49770573,         -1.95799457,          0.00964391,          3.58987688,          3.64984239,          6.13991286,       4248.55196453,       3597.00624268
,,,,,,  377.600000,   11.320163,          1.82706665,       1228.59921282,       1028.66496755,          2.61722138,         -3.36397723,         -1.81517763,          0.00968891,          3.34705772,          3.41749368,          6.17092072,       4149.59593337,       3474.31767953
,,,,,,  377.800000,   11.326159,          1.83631161,       1199.76977515,        992.63373178,          2.61799699,         -3.23021678,         -1.67208087,          0.00973422,          3.12566362,          3.20602882,          6.20214558,       4052.22445855,       3352.62211936
,,,,,,  378.000000,   11.332155,          1.84562142,       1171.44777782,        956.93669743,          2.61877622,         -3.09755030,         -1.52978976,          0.00977985,          2.92357187,          3.01339188,          6.23358947,       3956.56686436,       3232.05532505
,,,,,,  378.200000,   11.338151,          1.85499667,       1143.65661131,        921.60239217,          2.61955911,         -2.96681945,         -1.38911371,          0.00982580,          2.73886007,          2.83772145,          6.26525442,       3862.70215213,       3112.71364889
,,,,,,  378.400000,   11.344147,          1.86443799,       1116.40810336,        886.65183914,          2.62034567,         -2.83864174,         -1.25064438,          0.00987207,          2.56979636,          2.67734121,          6.29714249,       3770.67027013,       2994.66809651
,,,,,,  378.600000,   11.350142,          1.87394598,       1089.70517155,        852.10221828,          2.62113593,         -2.71345878,         -1.11480244,          0.00991867,          2.41482636,          2.53074725,          6.32925575,       3680.48107247,       2877.97669322
,,,,,,  378.800000,   11.356138,          1.88352127,       1063.54392368,        817.97016846,          2.62192992,         -2.59157471,         -0.98187492,          0.00996560,          2.27255837,          2.39659373,          6.36159631,       3592.12141325,       2762.69563684
,,,,,,  379.000000,   11.362134,          1.89316449,       1037.91531537,        784.27483542,          2.62272766,         -2.47318680,         -0.85204479,          0.01001286,          2.14174838,          2.27367834,          6.39416630,       3505.56074503,       2648.88959210
,,,,,,  379.200000,   11.368130,          1.90287628,       1012.80645409,        751.04072303,          2.62352919,         -2.35840962,         -0.72541450,          0.01006045,          2.02128537,          2.16092803,          6.42696789,       3420.75552330,       2536.64132091
,,,,,,  379.400000,   11.374126,          1.91265728,        988.20162197,        718.30034502,          2.62433452,         -2.24729423,         -0.60202452,          0.01010838,          1.91017739,          2.05738559,          6.46000324,       3337.65266094,       2426.06063845
,,,,,,  379.600000,   11.380122,          1.92250815,        964.08307539,        686.09659709,          2.62514369,         -2.13984327,         -0.48186798,          0.01015666,          1.80753874,          1.96219714,          6.49327456,       3256.19222879,       2317.29242498
,,,,,,  379.800000,   11.386118,          1.93242955,        940.43166779,        654.48467714,          2.62595671,         -2.03602288,         -0.36490222,          0.01020527,          1.71257825,          1.87460083,          6.52678410,       3176.30955936,       2210.52311150
,,,,,,  380.000000,   11.392113,          1.94242214,        917.22733294,        623.53328296,          2.62677363,         -1.93577202,         -0.25105781,          0.01025424,          1.62458872,          1.79391659,          6.56053410,       3097.93687886,       2105.98472497
,,,,,,  380.200000,   11.398109,          1.95248661,        894.44945801,        593.32473485,          2.62759447,         -1.83900982,         -0.14024569,          0.01030356,          1.54293741,          1.71953695,          6.59452685,       3021.00456753,       2003.95530229
,,,,,,  380.400000,   11.404105,          1.96262364,        872.07717030,        563.95364466,          2.62841925,         -1.74564133,         -0.03236269,          0.01035324,          1.46705766,          1.65091890,          6.62876467,       2945.44212767,       1904.75439516
,,,,,,  380.600000,   11.410101,          1.97283391,        850.08955602,        535.52383214,          2.62924801,         -1.65556199,          0.07270412,          0.01040327,          1.39644137,          1.58757662,          6.66324990,       2871.17892301,       1808.73265494
,,,,,,  380.800000,   11.416097,          1.98311814,        828.46582665,        508.14341261,          2.63008076,         -1.56866110,          0.17507413,          0.01045366,          1.33063239,          1.52907510,          6.69798491,       2798.14474024,       1716.25524137
,,,,,,  381.000000,   11.422093,          1.99347704,        807.18544460,        481.91834334,          2.63091755,         -1.48482451,          0.27487056,          0.01050442,          1.26922066,          1.47502449,          6.73297209,       2726.27021363,       1627.68002524
,,,,,,  381.200000,   11.428088,          2.00391131,        786.22821825,        456.94514051,          2.63175840,         -1.40393667,          0.37221849,          0.01055555,          1.21183705,          1.42507510,          6.76821387,       2655.48714595,       1543.33299015
,,,,,,  381.400000,   11.434084,          2.01442170,        765.57437446,        433.30381692,          2.63260334,         -1.32588223,          0.46724339,          0.01060705,          1.15814880,          1.37891305,          6.80371271,       2585.72875337,       1463.48437950
,,,,,,  381.600000,   11.440080,          2.02500892,        745.20461526,        411.05218099,          2.63345240,         -1.25054720,          0.56006998,          0.01065893,          1.10785554,          1.33625635,          6.83947109,       2516.92985697,       1388.32944124
,,,,,,  381.800000,   11.446076,          2.03567374,        725.10016479,        390.22240146,          2.63430561,         -1.17781981,          0.65082141,          0.01071119,          1.06068570,          1.29685159,          6.87549153,       2449.02704127,       1317.97682540
,,,,,,  382.000000,   11.452072,          2.04641690,        705.24281167,        370.82024391,          2.63516300,         -1.10759120,          0.73961868,          0.01076383,          1.01639345,          1.26047087,          6.91177657,       2381.95879730,       1252.44600526
,,,,,,  382.200000,   11.458068,          2.05723917,        685.61495183,        352.82680823,          2.63602460,         -1.03975582,          0.82658023,          0.01081686,          0.97475589,          1.22690923,          6.94832880,       2315.66566728,       1191.67314558
,,,,,,  382.400000,   11.464064,          2.06814132,        666.19963674,        336.20214494,          2.63689044,         -0.97421175,          0.91182170,          0.01087028,          0.93557066,          1.19598231,          6.98515082,       2250.09040749,       1135.52331703
,,,,,,  382.600000,   11.470059,          2.07912412,        646.98063213,        320.88992157,          2.63776055,         -0.91086088,          0.99545576,          0.01092409,          0.89865376,          1.16752431,          7.02224527,       2185.17818669,       1083.80625652
,,,,,,  382.800000,   11.476055,          2.09018838,        627.94249283,        306.82234572,          2.63863497,         -0.84960902,          1.07759208,          0.01097831,          0.86383769,          1.14138622,          7.05961483,       2120.87683882,       1036.29299515
,,,,,,  383.000000,   11.482051,          2.10133490,        609.07065998,        293.92474469,          2.63951373,         -0.79036594,          1.15833733,          0.01103293,          0.83096970,          1.11743422,          7.09726220,       2057.13719120,        992.73132568
,,,,,,  383.200000,   11.488047,          2.11256448,        590.35158764,        282.11944517,          2.64039685,         -0.73304530,          1.23779523,          0.01108795,          0.79991036,          1.09554834,          7.13519012,       1993.91349252,        952.85890647
,,,,,,  383.400000,   11.494043,          2.12387794,        571.77290746,        271.32881421,          2.64128438,         -0.67756465,          1.31606669,          0.01114339,          0.77053220,          1.07562116,          7.17340137,       1931.16396859,        916.41353201
,,,,,,  383.600000,   11.500039,          2.13527613,        553.32364064,        261.47747607,          2.64217634,         -0.62384530,          1.39324993,          0.01119924,          0.74271852,          1.05755686,          7.21189876,       1868.85153848,        883.14062066
,,,,,,  383.800000,   11.506035,          2.14675987,        534.99446836,        252.49380820,          2.64307277,         -0.57181224,          1.46944063,          0.01125552,          0.71636238,          1.04127016,          7.25068512,       1806.94472788,        852.79826713
,,,,,,  384.000000,   11.512030,          2.15833003,        516.77807258,        244.31085454,          2.64397370,         -0.52139399,          1.54473211,          0.01131221,          0.69136563,          1.02668560,          7.28976334,       1745.41882012,        825.16032723
,,,,,,  384.200000,   11.518026,          2.16998746,        498.66955976,        236.86679666,          2.64487916,         -0.47252250,          1.61921552,          0.01136934,          0.66763807,          1.01373678,          7.32913634,       1684.25728724,        800.01800905
,,,,,,  384.400000,   11.524022,          2.18173304,        480.66697893,        230.10510698,          2.64578919,         -0.42513295,          1.69298005,          0.01142690,          0.64509673,          1.00236576,          7.36880706,       1623.45353983,        777.18039065
,,,,,,  384.600000,   11.530018,          2.19356765,        462.77194250,        223.97448565,          2.64670383,         -0.37916370,          1.76611312,          0.01148489,          0.62366520,          0.99252255,          7.40877849,       1563.01302381,        756.47420667
,,,,,,  384.800000,   11.536014,          2.20549220,        444.99035077,        218.42865895,          2.64762310,         -0.33455606,          1.83870060,          0.01154333,          0.60327301,          0.98416461,          7.44905366,       1502.95566746,        737.74316756
,,,,,,  385.000000,   11.542010,          2.21750758,        427.33320797,        213.42609679,          2.64854705,         -0.29125421,          1.91082700,          0.01160221,          0.58385508,          0.97725654,          7.48963563,       1443.31863758,        720.84700534
,,,,,,  385.200000,   11.548005,          2.22961472,        409.81749618,        208.92968979,          2.64947570,         -0.24920502,          1.98257571,          0.01166154,          0.56535131,          0.97176971,          7.53052751,       1384.15929118,        705.66038303
,,,,,,  385.400000,   11.554001,          2.24181454,        392.46704190,        204.90641379,          2.65040911,         -0.20835795,          2.05402919,          0.01172133,          0.54770605,          0.96768206,          7.57173244,       1325.55810232,        692.07176148
,,,,,,  385.600000,   11.559997,          2.25410800,        375.31326815,        201.32699983,          2.65134729,         -0.16866492,          2.12526920,          0.01178158,          0.53086778,          0.96497790,          7.61325361,       1267.62120226,        679.98228476
,,,,,,  385.800000,   11.565993,          2.26649604,        358.39567631,        198.16562103,          2.65229029,         -0.13008014,          2.19637700,          0.01184229,          0.51478874,          0.96364776,          7.65509423,       1210.48200703,        669.30472245
,,,,,,  386.000000,   11.571989,          2.27897963,        341.76185779,        195.39960273,          2.65323815,         -0.09256005,          2.26743358,          0.01190347,          0.49942457,          0.96368836,          7.69725757,       1154.30125664,        659.96249097
,,,,,,  386.200000,   11.577985,          2.29155975,        325.46681397,        193.00915955,          2.65419090,         -0.05606315,          2.33851986,          0.01196513,          0.48473410,          0.96510253,          7.73974695,       1099.26471840,        651.88876502
,,,,,,  386.400000,   11.583981,          2.30423739,        309.57139176,        190.97716017,          2.65514858,         -0.02054994,          2.40971690,          0.01202727,          0.47067902,          0.96789931,          7.78256570,       1045.57790280,        645.02568367
,,,,,,  386.600000,   11.589976,          2.31701355,        294.13974422,        189.28892023,          2.65611123,          0.01401721,          2.48110613,          0.01208989,          0.45722367,          0.97209400,          7.82571723,        993.45748698,        639.32365040
,,,,,,  386.800000,   11.595972,          2.32988927,        279.23590841,        187.93202204,          2.65707889,          0.04767417,          2.55276953,          0.01215300,          0.44433483,          0.97770831,          7.86920496,        943.11975615,        634.74072446
,,,,,,  387.000000,   11.601968,          2.34286555,        264.91982308,        186.89616015,          2.65805160,          0.08045510,          2.62478988,          0.01221661,          0.43198154,          0.98477058,          7.91303239,        894.76715355,        631.24209917
,,,,,,  387.200000,   11.607964,          2.35594346,        251.24331598,        186.17301118,          2.65902939,          0.11239260,          2.69725094,          0.01228071,          0.42013487,          0.99331603,          7.95720303,        848.57472754,        628.79966226
,,,,,,  387.400000,   11.613960,          2.36912404,        238.24668279,        185.75612652,          2.66001231,          0.14351774,          2.77023764,          0.01234533,          0.40876782,          1.00338711,          8.00172047,        804.67857681,        627.39163361
,,,,,,  387.600000,   11.619956,          2.38240837,        225.95639856,        185.64084666,          2.66100039,          0.17386018,          2.84383633,          0.01241045,          0.39785514,          1.01503386,          8.04658831,        763.16812088,        627.00227571
,,,,,,  387.800000,   11.625952,          2.39579753,        214.38426192,        185.82423589,          2.66199368,          0.20344820,          2.91813492,          0.01247609,          0.38737321,          1.02831442,          8.09181024,        724.08320968,        627.62167314
,,,,,,  388.000000,   11.631947,          2.40929263,        203.52795918,        186.30503646,          2.66299222,          0.23230884,          2.99322311,          0.01254225,          0.37729989,          1.04329561,          8.13738996,        687.41602871,        629.24557789
,,,,,,  388.200000,   11.637943,          2.42289478,        193.37276394,        187.08364159,          2.66399606,          0.26046788,          3.06919257,          0.01260894,          0.36761444,          1.06005352,          8.18333123,        653.11683950,        631.87531806
,,,,,,  388.400000,   11.643939,          2.43660510,        183.89393829,        188.16208680,          2.66500522,          0.28794997,          3.14613705,          0.01267616,          0.35829743,          1.07867430,          8.22963788,        621.10208971,        635.51776856
,,,,,,  388.600000,   11.649935,          2.45042475,        175.05938956,        189.54405935,          2.66601976,          0.31477868,          3.22415262,          0.01274392,          0.34933058,          1.09925501,          8.27631377,        591.26338635,        640.18538322
,,,,,,  388.800000,   11.655931,          2.46435488,        166.83222390,        191.23492608,          2.66703972,          0.34097653,          3.30333769,          0.01281222,          0.34069675,          1.12190464,          8.32336282,        563.47612030,        645.89628847
,,,,,,  389.000000,   11.661927,          2.47839667,        159.17296732,        193.24177973,          2.66806513,          0.36656505,          3.38379321,          0.01288107,          0.33237981,          1.14674518,          8.37078899,        537.60696817,        652.67444009
,,,,,,  389.200000,   11.667922,          2.49255131,        152.04134915,        195.57350471,          2.66909606,          0.39156487,          3.46562263,          0.01295049,          0.32436460,          1.17391296,          8.41859630,        513.51991565,        660.54984519
,,,,,,  389.400000,   11.673918,          2.50682001,        145.39763550,        198.24086312,          2.67013253,          0.41599569,          3.54893196,          0.01302046,          0.31663685,          1.20356011,          8.46678884,        491.08076149,        669.55885276
,,,,,,  389.600000,   11.679914,          2.52120398,        139.20355737,        201.25660243,          2.67117460,          0.43987641,          3.63382969,          0.01309100,          0.30918309,          1.23585620,          8.51537074,        470.16025207,        679.74451741
,,,,,,  389.800000,   11.685910,          2.53570447,        133.42290381,        204.63558649,          2.67222231,          0.46322512,          3.72042663,          0.01316212,          0.30199066,          1.27099019,          8.56434617,        450.63608481,        691.15704184
,,,,,,  390.000000,   11.691906,          2.55032274,        128.02185575,        208.39495196,          2.67327570,          0.48605916,          3.80883563,          0.01323382,          0.29504760,          1.30917257,          8.61371939,        432.39403578,        703.85430511
,,,,,,  390.200000,   11.697902,          2.56506005,        122.96912989,        212.55429264,          2.67433483,          0.50839512,          3.89917123,          0.01330610,          0.28834262,          1.35063779,          8.66349469,        415.32844560,        717.90248532
,,,,,,  390.400000,   11.703898,          2.57991770,        118.23599017,        217.13587467,          2.67539974,          0.53024894,          3.99154900,          0.01337898,          0.28186505,          1.39564715,          8.71367644,        399.34225812,        733.37678644
,,,,,,  390.600000,   11.709893,          2.59489701,        113.79617185,        222.16488617,          2.67647047,          0.55163591,          4.08608478,          0.01345247,          0.27560483,          1.44449187,          8.76426905,        384.34676419,        750.36228136
,,,,,,  390.800000,   11.715889,          2.60999928,        109.62575198,        227.66972522,          2.67754708,          0.57257067,          4.18289355,          0.01352655,          0.26955243,          1.49749681,          8.81527701,        370.26116399,        768.95488460
,,,,,,  391.000000,   11.721885,          2.62522587,        105.70299012,        233.68233087,          2.67862961,          0.59306730,          4.28208797,          0.01360126,          0.26369884,          1.55502452,          8.86670486,        357.01202911,        789.26247043
,,,,,,  391.200000,   11.727881,          2.64057815,        102.00815602,        240.23856263,          2.67971811,          0.61313931,          4.38377640,          0.01367658,          0.25803552,          1.61747995,          8.91855719,        344.53272067,        811.40615437
,,,,,,  391.400000,   11.733877,          2.65605749,         98.52335540,        247.37863411,          2.68081263,          0.63279967,          4.48806042,          0.01375253,          0.25255439,          1.68531574,          8.97083868,        332.76280061,        835.52175796
,,,,,,  391.600000,   11.739873,          2.67166529,         95.23236061,        255.14760772,          2.68191323,          0.65206085,          4.59503151,          0.01382912,          0.24724779,          1.75903820,          9.02355406,        321.64746014,        861.76147954
,,,,,,  391.800000,   11.745869,          2.68740298,         92.12045071,        263.59595753,          2.68301995,          0.67093484,          4.70476682,          0.01390635,          0.24210846,          1.83921415,          9.07670812,        311.13697915,        890.29579540
,,,,,,  392.000000,   11.751864,          2.70327199,         89.17426280,        272.78020827,          2.68413284,          0.68943315,          4.81732380,          0.01398423,          0.23712950,          1.92647850,          9.13030574,        301.18622446,        921.31561791
,,,,,,  392.200000,   11.757860,          2.71927379,         86.38165588,        282.76365850,          2.68525196,          0.70756687,          4.93273318,          0.01406277,          0.23230437,          2.02154288,          9.18435184,        291.75418982,        955.03473806
,,,,,,  392.400000,   11.763856,          2.73540985,         83.73158713,        293.61719619,          2.68637735,          0.72534666,          5.05099021,          0.01414197,          0.22762686,          2.12520513,          9.23885143,        282.80357813,        991.69258009
,,,,,,  392.600000,   11.769852,          2.75168169,         81.21400037,        305.42021416,          2.68750908,          0.74278277,          5.17204339,          0.01422184,          0.22309105,          2.23835992,          9.29380958,        274.30042453,       1031.55729339
,,,,,,  392.800000,   11.775848,          2.76809081,         78.81972571,        318.26163138,          2.68864719,          0.75988509,          5.29578016,          0.01430239,          0.21869135,          2.36201020,          9.34923143,        266.21375781,       1074.92920193
,,,,,,  393.000000,   11.781844,          2.78463877,         76.54038991,        332.24102293,          2.68979174,          0.77666312,          5.42200889,          0.01438363,          0.21442240,          2.49727967,          9.40512219,        258.51529725,       1122.14462069
,,,,,,  393.200000,   11.787839,          2.80132713,         74.36833612,        347.46985627,          2.69094278,          0.79312603,          5.55043594,          0.01446557,          0.21027913,          2.64542569,          9.46148717,        251.17918187,       1173.58003122
,,,,,,  393.400000,   11.793835,          2.81815749,         72.29655239,        364.07282278,          2.69210038,          0.80928264,          5.68063686,          0.01454821,          0.20625669,          2.80785247,          9.51833171,        244.18172882,       1229.65657888
,,,,,,  393.600000,   11.799831,          2.83513144,         70.31860791,        382.18924008,          2.69326457,          0.82514147,          5.81202019,          0.01463156,          0.20235048,          2.98612356,          9.57566128,        237.50121794,       1290.84480915
,,,,,,  393.800000,   11.805827,          2.85225064,         68.42859609,        401.97448015,          2.69443543,          0.84071072,          5.94378200,          0.01471563,          0.19855610,          3.18197258,          9.63348138,        231.11769981,       1357.66949120
,,,,,,  394.000000,   11.811823,          2.86951672,         66.62108396,        423.60134789,          2.69561301,          0.85599830,          6.07484946,          0.01480043,          0.19486938,          3.39731020,          9.69179761,        225.01282451,       1430.71427381
,,,,,,  394.200000,   11.817819,          2.88693138,         64.89106691,        447.26129005,          2.69679737,          0.87101185,          6.20381091,          0.01488597,          0.19128630,          3.63422468,          9.75061566,        219.16968898,       1510.62576875
,,,,,,  394.400000,   11.823815,          2.90449633,         63.23392836,        473.16525119,          2.69798856,          0.88575874,          6.32883028,          0.01497225,          0.18780307,          3.89497191,          9.80994129,        213.57270070,       1598.11644161
,,,,,,  394.600000,   11.829810,          2.92221328,         61.64540368,        501.54390370,          2.69918665,          0.90024607,          6.44754369,          0.01505929,          0.18441604,          4.18194902,          9.86978034,        208.20745591,       1693.96538877
,,,,,,  394.800000,   11.835806,          2.94008401,         60.12154800,        532.64685688,          2.70039170,          0.91448072,          6.55693663,          0.01514709,          0.18112173,          4.49764361,          9.93013874,        203.06063075,       1799.01566612
,,,,,,  395.000000,   11.841802,          2.95811028,         58.65870728,        566.74028776,          2.70160376,          0.92846931,          6.65320218,          0.01523566,          0.17791684,          4.84454741,          9.99102251,        198.11988371,       1914.16628698
,,,,,,  395.200000,   11.847798,          2.97629391,         57.25349245,        604.10222932,          2.70282290,          0.94221825,          6.73158328,          0.01532501,          0.17479818,          5.22502002,         10.05243775,        193.37376824,       2040.35630821
,,,,,,  395.400000,   11.853794,          2.99463673,         55.90275621,        645.01450455,          2.70404918,          0.95573373,          6.78620797,          0.01541516,          0.17176273,          5.64108450,         10.11439066,        188.81165428,       2178.53758745
,,,,,,  395.600000,   11.859790,          3.01314060,         54.60357209,        689.75002719,          2.70528266,          0.96902174,          6.80993475,          0.01550610,          0.16880758,          6.09413387,         10.17688752,        184.42365772,       2329.63189135
,,,,,,  395.800000,   11.865785,          3.03180741,         53.35321572,        738.55395657,          2.70652341,          0.98208806,          6.79423854,          0.01559786,          0.16592995,          6.58452662,         10.23993470,        180.20057693,       2494.46724595
,,,,,,  396.000000,   11.871781,          3.05063908,         52.14914781,        791.61710085,          2.70777150,          0.99493829,          6.72918519,          0.01569043,          0.16312718,          7.11105438,         10.30353869,        176.13383554,       2673.68810610
,,,,,,  396.200000,   11.877777,          3.06963755,         50.98899895,        849.04019572,          2.70902698,          1.00757784,          6.60356433,          0.01578384,          0.16039674,          7.67027936,         10.36770605,        172.21543078,       2867.63470682
,,,,,,  396.400000,   11.883773,          3.08880479,         49.87055571,        910.78852029,          2.71028992,          1.02001195,          6.40527219,          0.01587808,          0.15773618,          8.25576923,         10.43244345,        168.43788684,       3076.18977818
,,,,,,  396.600000,   11.889769,          3.10814281,         48.79174819,        976.63809153,          2.71156040,          1.03224569,          6.12204794,          0.01597317,          0.15514316,          8.85730875,         10.49775764,        164.79421258,       3298.59681718
,,,,,,  396.800000,   11.895765,          3.12765364,         47.75063862,       1046.11770177,          2.71283847,          1.04428397,          5.74265382,          0.01606913,          0.15261545,          9.46024063,         10.56365550,        161.27786326,       3533.26431908
,,,,,,  397.000000,   11.901761,          3.14733935,         46.74541115,       1118.45532363,          2.71412421,          1.05613153,          5.25852711,          0.01616595,          0.15015090,         10.04517210,         10.63014400,        157.88270577,       3777.58476008
,,,,,,  397.200000,   11.907756,          3.16720202,         45.77436244,       1192.54219981,          2.71541769,          1.06779299,          4.66580278,          0.01626366,          0.14774744,         10.58834642,         10.69723021,        154.60298708,       4027.81331054
,,,,,,  397.400000,   11.913752,          3.18724379,         44.83589314,       1266.93146977,          2.71671897,          1.07927280,          3.96741006,          0.01636225,          0.14540310,         11.06296564,         10.76492132,        151.43330544,       4279.06319650
,,,,,,  397.600000,   11.919748,          3.20746681,         43.92850020,       1339.88764506,          2.71802813,          1.09057528,          3.17473566,          0.01646176,          0.14311598,         11.44160000,         10.83322461,        148.36858423,       4525.47280276
,,,,,,  397.800000,   11.925744,          3.22787328,         43.05076972,       1409.49583698,          2.71934524,          1.10170462,          2.30822629,          0.01656217,          0.14088426,         11.69950752,         10.90214748,        145.40404805,       4760.57458953
